cohort_id	organism	material	scale	tf	target	rho	p	n	detect_tf	detect_target
ERP022839	human	cell_line	raw	TFAP2A	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	raw	TFAP2A	CLDN4	-0.5258	0.0000	152	1.0000	0.9803
ERP022839	human	cell_line	raw	NKX2-1	TACSTD2			152	0.2171	0.0132
ERP022839	human	cell_line	raw	NKX2-1	CLDN4			152	0.2171	0.9803
ERP022839	human	cell_line	epcam	ELF3	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	epcam	ELF3	CLDN4	-0.1389	0.0879	152	1.0000	0.9803
ERP022839	human	cell_line	epcam	GRHL1	TACSTD2			152	0.9737	0.0132
ERP022839	human	cell_line	epcam	GRHL1	CLDN4	0.3316	0.0000	152	0.9737	0.9803
ERP022839	human	cell_line	epcam	KLF4	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	epcam	KLF4	CLDN4	0.2132	0.0084	152	1.0000	0.9803
ERP022839	human	cell_line	epcam	TFAP2A	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	epcam	TFAP2A	CLDN4	-0.3457	0.0000	152	1.0000	0.9803
ERP022839	human	cell_line	epcam	NKX2-1	TACSTD2			152	0.2171	0.0132
ERP022839	human	cell_line	epcam	NKX2-1	CLDN4			152	0.2171	0.9803
ERP022839	human	cell_line	sftpc	ELF3	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	sftpc	ELF3	CLDN4	-0.1942	0.0165	152	1.0000	0.9803
ERP022839	human	cell_line	sftpc	GRHL1	TACSTD2			152	0.9737	0.0132
ERP022839	human	cell_line	sftpc	GRHL1	CLDN4	0.5019	0.0000	152	0.9737	0.9803
ERP022839	human	cell_line	sftpc	KLF4	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	sftpc	KLF4	CLDN4	0.4318	0.0000	152	1.0000	0.9803
ERP022839	human	cell_line	sftpc	TFAP2A	TACSTD2			152	1.0000	0.0132
ERP022839	human	cell_line	sftpc	TFAP2A	CLDN4	-0.5301	0.0000	152	1.0000	0.9803
ERP022839	human	cell_line	sftpc	NKX2-1	TACSTD2			152	0.2171	0.0132
ERP022839	human	cell_line	sftpc	NKX2-1	CLDN4			152	0.2171	0.9803
ERP110145	human	cell_line	raw	ELF3	TACSTD2	-0.2127	0.5068	12	0.9167	0.5000
ERP110145	human	cell_line	raw	ELF3	CLDN4	-0.6923	0.0126	12	0.9167	1.0000
ERP110145	human	cell_line	raw	GRHL1	TACSTD2	0.1157	0.7203	12	1.0000	0.5000
ERP110145	human	cell_line	raw	GRHL1	CLDN4	-0.6993	0.0114	12	1.0000	1.0000
ERP110145	human	cell_line	raw	KLF4	TACSTD2	-0.3807	0.2221	12	1.0000	0.5000
ERP110145	human	cell_line	raw	KLF4	CLDN4	0.8811	0.0002	12	1.0000	1.0000
ERP110145	human	cell_line	raw	TFAP2A	TACSTD2	0.0299	0.9266	12	1.0000	0.5000
ERP110145	human	cell_line	raw	TFAP2A	CLDN4	-0.5315	0.0754	12	1.0000	1.0000
ERP110145	human	cell_line	raw	NKX2-1	TACSTD2	0.0708	0.8270	12	0.4167	0.5000
ERP110145	human	cell_line	raw	NKX2-1	CLDN4	-0.0780	0.8096	12	0.4167	1.0000
ERP110145	human	cell_line	epcam	ELF3	TACSTD2	-0.1761	0.5841	12	0.9167	0.5000
ERP110145	human	cell_line	epcam	ELF3	CLDN4	-0.3217	0.3079	12	0.9167	1.0000
ERP110145	human	cell_line	epcam	GRHL1	TACSTD2	0.0141	0.9653	12	1.0000	0.5000
ERP110145	human	cell_line	epcam	GRHL1	CLDN4	-0.3776	0.2262	12	1.0000	1.0000
ERP110145	human	cell_line	epcam	KLF4	TACSTD2	-0.2958	0.3506	12	1.0000	0.5000
ERP110145	human	cell_line	epcam	KLF4	CLDN4	0.8182	0.0011	12	1.0000	1.0000
ERP110145	human	cell_line	epcam	TFAP2A	TACSTD2	-0.0563	0.8619	12	1.0000	0.5000
ERP110145	human	cell_line	epcam	TFAP2A	CLDN4	0.0559	0.8629	12	1.0000	1.0000
ERP110145	human	cell_line	epcam	NKX2-1	TACSTD2	0.0709	0.8266	12	0.4167	0.5000
ERP110145	human	cell_line	epcam	NKX2-1	CLDN4	0.3310	0.2933	12	0.4167	1.0000
ERP110145	human	cell_line	sftpc	ELF3	TACSTD2	-0.1506	0.6403	12	0.9167	0.5000
ERP110145	human	cell_line	sftpc	ELF3	CLDN4	-0.7413	0.0058	12	0.9167	1.0000
ERP110145	human	cell_line	sftpc	GRHL1	TACSTD2	-0.0350	0.9139	12	1.0000	0.5000
ERP110145	human	cell_line	sftpc	GRHL1	CLDN4	-0.6573	0.0202	12	1.0000	1.0000
ERP110145	human	cell_line	sftpc	KLF4	TACSTD2	-0.3047	0.3355	12	1.0000	0.5000
ERP110145	human	cell_line	sftpc	KLF4	CLDN4	0.8671	0.0003	12	1.0000	1.0000
ERP110145	human	cell_line	sftpc	TFAP2A	TACSTD2	0.1226	0.7043	12	1.0000	0.5000
ERP110145	human	cell_line	sftpc	TFAP2A	CLDN4	-0.6853	0.0139	12	1.0000	1.0000
ERP110145	human	cell_line	sftpc	NKX2-1	TACSTD2	0.2674	0.4008	12	0.4167	0.5000
ERP110145	human	cell_line	sftpc	NKX2-1	CLDN4	-0.2064	0.5198	12	0.4167	1.0000
ERP111852	human	cell_line	raw	ELF3	TACSTD2	0.9012	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	raw	ELF3	CLDN4	0.9593	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	raw	GRHL1	TACSTD2	0.8206	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	raw	GRHL1	CLDN4	0.7718	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	raw	KLF4	TACSTD2	0.3746	0.0379	31	1.0000	1.0000
ERP111852	human	cell_line	raw	KLF4	CLDN4	0.4367	0.0140	31	1.0000	1.0000
ERP111852	human	cell_line	raw	TFAP2A	TACSTD2	-0.2545	0.1670	31	0.9032	1.0000
ERP111852	human	cell_line	raw	TFAP2A	CLDN4	-0.1839	0.3219	31	0.9032	1.0000
ERP111852	human	cell_line	raw	NKX2-1	TACSTD2	0.3768	0.0367	31	0.7419	1.0000
ERP111852	human	cell_line	raw	NKX2-1	CLDN4	0.2833	0.1226	31	0.7419	1.0000
ERP111852	human	cell_line	epcam	ELF3	TACSTD2	0.8363	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	ELF3	CLDN4	0.9290	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	GRHL1	TACSTD2	0.6984	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	GRHL1	CLDN4	0.6476	0.0001	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	KLF4	TACSTD2	0.3359	0.0647	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	KLF4	CLDN4	0.4036	0.0243	31	1.0000	1.0000
ERP111852	human	cell_line	epcam	TFAP2A	TACSTD2	0.1290	0.4891	31	0.9032	1.0000
ERP111852	human	cell_line	epcam	TFAP2A	CLDN4	0.2448	0.1845	31	0.9032	1.0000
ERP111852	human	cell_line	epcam	NKX2-1	TACSTD2	0.7282	0.0000	31	0.7419	1.0000
ERP111852	human	cell_line	epcam	NKX2-1	CLDN4	0.6077	0.0003	31	0.7419	1.0000
ERP111852	human	cell_line	sftpc	ELF3	TACSTD2	0.9012	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	ELF3	CLDN4	0.9496	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	GRHL1	TACSTD2	0.8044	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	GRHL1	CLDN4	0.7577	0.0000	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	KLF4	TACSTD2	0.2839	0.1217	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	KLF4	CLDN4	0.3496	0.0539	31	1.0000	1.0000
ERP111852	human	cell_line	sftpc	TFAP2A	TACSTD2	-0.2371	0.1991	31	0.9032	1.0000
ERP111852	human	cell_line	sftpc	TFAP2A	CLDN4	-0.1536	0.4093	31	0.9032	1.0000
ERP111852	human	cell_line	sftpc	NKX2-1	TACSTD2	0.3121	0.0874	31	0.7419	1.0000
ERP111852	human	cell_line	sftpc	NKX2-1	CLDN4	0.2548	0.1665	31	0.7419	1.0000
SRP000941	human	culture_or_organoid	raw	ELF3	TACSTD2	0.3053	0.1784	21	0.9048	0.8095
SRP000941	human	culture_or_organoid	raw	ELF3	CLDN4	0.7905	0.0000	21	0.9048	0.9524
SRP000941	human	culture_or_organoid	raw	GRHL1	TACSTD2	0.7375	0.0001	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	raw	GRHL1	CLDN4	0.1883	0.4137	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	raw	KLF4	TACSTD2	0.3557	0.1135	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	raw	KLF4	CLDN4	0.8338	0.0000	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	raw	TFAP2A	TACSTD2	0.1889	0.4121	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	raw	TFAP2A	CLDN4	-0.2961	0.1925	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	raw	NKX2-1	TACSTD2	0.9438	0.0000	21	0.8095	0.8095
SRP000941	human	culture_or_organoid	raw	NKX2-1	CLDN4	0.3635	0.1053	21	0.8095	0.9524
SRP000941	human	culture_or_organoid	epcam	ELF3	TACSTD2	0.1623	0.4820	21	0.9048	0.8095
SRP000941	human	culture_or_organoid	epcam	ELF3	CLDN4	0.7610	0.0001	21	0.9048	0.9524
SRP000941	human	culture_or_organoid	epcam	GRHL1	TACSTD2	0.2026	0.3785	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	epcam	GRHL1	CLDN4	-0.1571	0.4963	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	epcam	KLF4	TACSTD2	0.0338	0.8845	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	epcam	KLF4	CLDN4	0.7883	0.0000	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	epcam	TFAP2A	TACSTD2	-0.1390	0.5480	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	epcam	TFAP2A	CLDN4	-0.4623	0.0348	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	epcam	NKX2-1	TACSTD2	0.7468	0.0001	21	0.8095	0.8095
SRP000941	human	culture_or_organoid	epcam	NKX2-1	CLDN4	0.0532	0.8187	21	0.8095	0.9524
SRP000941	human	culture_or_organoid	sftpc	ELF3	TACSTD2	-0.0616	0.7909	21	0.9048	0.8095
SRP000941	human	culture_or_organoid	sftpc	ELF3	CLDN4	0.7541	0.0001	21	0.9048	0.9524
SRP000941	human	culture_or_organoid	sftpc	GRHL1	TACSTD2	0.3420	0.1291	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	sftpc	GRHL1	CLDN4	-0.2026	0.3785	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	sftpc	KLF4	TACSTD2	0.2013	0.3816	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	sftpc	KLF4	CLDN4	0.7896	0.0000	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	sftpc	TFAP2A	TACSTD2	0.1648	0.4752	21	0.9524	0.8095
SRP000941	human	culture_or_organoid	sftpc	TFAP2A	CLDN4	-0.2857	0.2093	21	0.9524	0.9524
SRP000941	human	culture_or_organoid	sftpc	NKX2-1	TACSTD2	0.8967	0.0000	21	0.8095	0.8095
SRP000941	human	culture_or_organoid	sftpc	NKX2-1	CLDN4	0.2847	0.2110	21	0.8095	0.9524
SRP001371	human	tissue	raw	ELF3	TACSTD2	-0.0979	0.7621	12	1.0000	1.0000
SRP001371	human	tissue	raw	ELF3	CLDN4	0.8531	0.0004	12	1.0000	1.0000
SRP001371	human	tissue	raw	GRHL1	TACSTD2	-0.1748	0.5868	12	1.0000	1.0000
SRP001371	human	tissue	raw	GRHL1	CLDN4	-0.5594	0.0586	12	1.0000	1.0000
SRP001371	human	tissue	raw	KLF4	TACSTD2	-0.1119	0.7292	12	1.0000	1.0000
SRP001371	human	tissue	raw	KLF4	CLDN4	0.7552	0.0045	12	1.0000	1.0000
SRP001371	human	tissue	raw	TFAP2A	TACSTD2	-0.0769	0.8122	12	1.0000	1.0000
SRP001371	human	tissue	raw	TFAP2A	CLDN4	0.3497	0.2652	12	1.0000	1.0000
SRP001371	human	tissue	raw	NKX2-1	TACSTD2	0.7483	0.0051	12	0.9167	1.0000
SRP001371	human	tissue	raw	NKX2-1	CLDN4	0.3357	0.2861	12	0.9167	1.0000
SRP001371	human	tissue	epcam	ELF3	TACSTD2	-0.0769	0.8122	12	1.0000	1.0000
SRP001371	human	tissue	epcam	ELF3	CLDN4	0.8601	0.0003	12	1.0000	1.0000
SRP001371	human	tissue	epcam	GRHL1	TACSTD2	-0.1748	0.5868	12	1.0000	1.0000
SRP001371	human	tissue	epcam	GRHL1	CLDN4	-0.5594	0.0586	12	1.0000	1.0000
SRP001371	human	tissue	epcam	KLF4	TACSTD2	-0.0420	0.8970	12	1.0000	1.0000
SRP001371	human	tissue	epcam	KLF4	CLDN4	0.7483	0.0051	12	1.0000	1.0000
SRP001371	human	tissue	epcam	TFAP2A	TACSTD2	-0.0769	0.8122	12	1.0000	1.0000
SRP001371	human	tissue	epcam	TFAP2A	CLDN4	0.3497	0.2652	12	1.0000	1.0000
SRP001371	human	tissue	epcam	NKX2-1	TACSTD2	0.7552	0.0045	12	0.9167	1.0000
SRP001371	human	tissue	epcam	NKX2-1	CLDN4	0.3846	0.2170	12	0.9167	1.0000
SRP001371	human	tissue	sftpc	ELF3	TACSTD2	-0.3497	0.2652	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	ELF3	CLDN4	0.8601	0.0003	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	GRHL1	TACSTD2	-0.0769	0.8122	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	GRHL1	CLDN4	-0.5035	0.0952	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	KLF4	TACSTD2	-0.1259	0.6967	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	KLF4	CLDN4	0.7552	0.0045	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	TFAP2A	TACSTD2	-0.3077	0.3306	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	TFAP2A	CLDN4	0.3497	0.2652	12	1.0000	1.0000
SRP001371	human	tissue	sftpc	NKX2-1	TACSTD2	0.4545	0.1377	12	0.9167	1.0000
SRP001371	human	tissue	sftpc	NKX2-1	CLDN4	0.3357	0.2861	12	0.9167	1.0000
SRP012607	human	tissue	raw	ELF3	TACSTD2	0.0541	0.8674	12	0.5000	0.4167
SRP012607	human	tissue	raw	ELF3	CLDN4	-0.2053	0.5222	12	0.5000	1.0000
SRP012607	human	tissue	raw	GRHL1	TACSTD2	-0.0628	0.8462	12	0.7500	0.4167
SRP012607	human	tissue	raw	GRHL1	CLDN4	0.2676	0.4004	12	0.7500	1.0000
SRP012607	human	tissue	raw	KLF4	TACSTD2	0.3665	0.2413	12	1.0000	0.4167
SRP012607	human	tissue	raw	KLF4	CLDN4	-0.5944	0.0415	12	1.0000	1.0000
SRP012607	human	tissue	raw	TFAP2A	TACSTD2	-0.0312	0.9233	12	1.0000	0.4167
SRP012607	human	tissue	raw	TFAP2A	CLDN4	0.8112	0.0014	12	1.0000	1.0000
SRP012607	human	tissue	raw	NKX2-1	TACSTD2			12	0.0000	0.4167
SRP012607	human	tissue	raw	NKX2-1	CLDN4			12	0.0000	1.0000
SRP012607	human	tissue	epcam	ELF3	TACSTD2	0.0071	0.9826	12	0.5000	0.4167
SRP012607	human	tissue	epcam	ELF3	CLDN4	-0.6130	0.0341	12	0.5000	1.0000
SRP012607	human	tissue	epcam	GRHL1	TACSTD2	-0.2328	0.4665	12	0.7500	0.4167
SRP012607	human	tissue	epcam	GRHL1	CLDN4	0.1856	0.5635	12	0.7500	1.0000
SRP012607	human	tissue	epcam	KLF4	TACSTD2	0.3873	0.2135	12	1.0000	0.4167
SRP012607	human	tissue	epcam	KLF4	CLDN4	-0.6643	0.0185	12	1.0000	1.0000
SRP012607	human	tissue	epcam	TFAP2A	TACSTD2	-0.0916	0.7772	12	1.0000	0.4167
SRP012607	human	tissue	epcam	TFAP2A	CLDN4	0.6853	0.0139	12	1.0000	1.0000
SRP012607	human	tissue	epcam	NKX2-1	TACSTD2			12	0.0000	0.4167
SRP012607	human	tissue	epcam	NKX2-1	CLDN4			12	0.0000	1.0000
SRP012607	human	tissue	sftpc	ELF3	TACSTD2	0.0541	0.8674	12	0.5000	0.4167
SRP012607	human	tissue	sftpc	ELF3	CLDN4	-0.2053	0.5222	12	0.5000	1.0000
SRP012607	human	tissue	sftpc	GRHL1	TACSTD2	-0.0628	0.8462	12	0.7500	0.4167
SRP012607	human	tissue	sftpc	GRHL1	CLDN4	0.2676	0.4004	12	0.7500	1.0000
SRP012607	human	tissue	sftpc	KLF4	TACSTD2	0.3665	0.2413	12	1.0000	0.4167
SRP012607	human	tissue	sftpc	KLF4	CLDN4	-0.5944	0.0415	12	1.0000	1.0000
SRP012607	human	tissue	sftpc	TFAP2A	TACSTD2	-0.0312	0.9233	12	1.0000	0.4167
SRP012607	human	tissue	sftpc	TFAP2A	CLDN4	0.8112	0.0014	12	1.0000	1.0000
SRP012607	human	tissue	sftpc	NKX2-1	TACSTD2			12	0.0000	0.4167
SRP012607	human	tissue	sftpc	NKX2-1	CLDN4			12	0.0000	1.0000
SRP012656	human	tissue	raw	ELF3	TACSTD2	0.6565	0.0005	24	1.0000	1.0000
SRP012656	human	tissue	raw	ELF3	CLDN4	0.6965	0.0002	24	1.0000	1.0000
SRP012656	human	tissue	raw	GRHL1	TACSTD2	0.4922	0.0146	24	1.0000	1.0000
SRP012656	human	tissue	raw	GRHL1	CLDN4	0.8174	0.0000	24	1.0000	1.0000
SRP012656	human	tissue	raw	KLF4	TACSTD2	-0.1574	0.4626	24	1.0000	1.0000
SRP012656	human	tissue	raw	KLF4	CLDN4	-0.6391	0.0008	24	1.0000	1.0000
SRP012656	human	tissue	raw	TFAP2A	TACSTD2	0.3870	0.0618	24	1.0000	1.0000
SRP012656	human	tissue	raw	TFAP2A	CLDN4	0.8139	0.0000	24	1.0000	1.0000
SRP012656	human	tissue	raw	NKX2-1	TACSTD2	0.1243	0.5626	24	1.0000	1.0000
SRP012656	human	tissue	raw	NKX2-1	CLDN4	0.1870	0.3817	24	1.0000	1.0000
SRP012656	human	tissue	epcam	ELF3	TACSTD2	0.5200	0.0092	24	1.0000	1.0000
SRP012656	human	tissue	epcam	ELF3	CLDN4	0.4948	0.0140	24	1.0000	1.0000
SRP012656	human	tissue	epcam	GRHL1	TACSTD2	0.0478	0.8244	24	1.0000	1.0000
SRP012656	human	tissue	epcam	GRHL1	CLDN4	0.4496	0.0275	24	1.0000	1.0000
SRP012656	human	tissue	epcam	KLF4	TACSTD2	0.1800	0.4000	24	1.0000	1.0000
SRP012656	human	tissue	epcam	KLF4	CLDN4	-0.3565	0.0873	24	1.0000	1.0000
SRP012656	human	tissue	epcam	TFAP2A	TACSTD2	0.0626	0.7713	24	1.0000	1.0000
SRP012656	human	tissue	epcam	TFAP2A	CLDN4	0.6504	0.0006	24	1.0000	1.0000
SRP012656	human	tissue	epcam	NKX2-1	TACSTD2	-0.1835	0.3908	24	1.0000	1.0000
SRP012656	human	tissue	epcam	NKX2-1	CLDN4	-0.2226	0.2958	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	ELF3	TACSTD2	0.4748	0.0191	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	ELF3	CLDN4	0.6322	0.0009	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	GRHL1	TACSTD2	0.2957	0.1607	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	GRHL1	CLDN4	0.5217	0.0089	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	KLF4	TACSTD2	0.1739	0.4164	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	KLF4	CLDN4	-0.0043	0.9839	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	TFAP2A	TACSTD2	0.0409	0.8496	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	TFAP2A	CLDN4	0.2739	0.1953	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	NKX2-1	TACSTD2	0.1591	0.4577	24	1.0000	1.0000
SRP012656	human	tissue	sftpc	NKX2-1	CLDN4	0.3009	0.1531	24	1.0000	1.0000
SRP013565	human	tissue	raw	ELF3	TACSTD2	-0.0641	0.5901	73	0.9041	0.6301
SRP013565	human	tissue	raw	ELF3	CLDN4	0.5983	0.0000	73	0.9041	0.9863
SRP013565	human	tissue	raw	GRHL1	TACSTD2	0.2324	0.0479	73	0.8630	0.6301
SRP013565	human	tissue	raw	GRHL1	CLDN4	0.6969	0.0000	73	0.8630	0.9863
SRP013565	human	tissue	raw	KLF4	TACSTD2	0.2102	0.0743	73	0.9863	0.6301
SRP013565	human	tissue	raw	KLF4	CLDN4	0.7374	0.0000	73	0.9863	0.9863
SRP013565	human	tissue	raw	TFAP2A	TACSTD2	-0.4559	0.0001	73	0.8630	0.6301
SRP013565	human	tissue	raw	TFAP2A	CLDN4	0.4996	0.0000	73	0.8630	0.9863
SRP013565	human	tissue	raw	NKX2-1	TACSTD2	0.4398	0.0001	73	0.5205	0.6301
SRP013565	human	tissue	raw	NKX2-1	CLDN4	0.4917	0.0000	73	0.5205	0.9863
SRP013565	human	tissue	epcam	ELF3	TACSTD2	-0.3643	0.0015	73	0.9041	0.6301
SRP013565	human	tissue	epcam	ELF3	CLDN4	0.1310	0.2694	73	0.9041	0.9863
SRP013565	human	tissue	epcam	GRHL1	TACSTD2	0.0831	0.4845	73	0.8630	0.6301
SRP013565	human	tissue	epcam	GRHL1	CLDN4	0.1872	0.1127	73	0.8630	0.9863
SRP013565	human	tissue	epcam	KLF4	TACSTD2	0.1483	0.2104	73	0.9863	0.6301
SRP013565	human	tissue	epcam	KLF4	CLDN4	0.4716	0.0000	73	0.9863	0.9863
SRP013565	human	tissue	epcam	TFAP2A	TACSTD2	-0.6154	0.0000	73	0.8630	0.6301
SRP013565	human	tissue	epcam	TFAP2A	CLDN4	0.3216	0.0055	73	0.8630	0.9863
SRP013565	human	tissue	epcam	NKX2-1	TACSTD2	0.3606	0.0017	73	0.5205	0.6301
SRP013565	human	tissue	epcam	NKX2-1	CLDN4	0.1147	0.3341	73	0.5205	0.9863
SRP013565	human	tissue	sftpc	ELF3	TACSTD2	-0.1888	0.1096	73	0.9041	0.6301
SRP013565	human	tissue	sftpc	ELF3	CLDN4	0.5560	0.0000	73	0.9041	0.9863
SRP013565	human	tissue	sftpc	GRHL1	TACSTD2	0.1445	0.2227	73	0.8630	0.6301
SRP013565	human	tissue	sftpc	GRHL1	CLDN4	0.6410	0.0000	73	0.8630	0.9863
SRP013565	human	tissue	sftpc	KLF4	TACSTD2	0.1826	0.1220	73	0.9863	0.6301
SRP013565	human	tissue	sftpc	KLF4	CLDN4	0.7234	0.0000	73	0.9863	0.9863
SRP013565	human	tissue	sftpc	TFAP2A	TACSTD2	-0.4804	0.0000	73	0.8630	0.6301
SRP013565	human	tissue	sftpc	TFAP2A	CLDN4	0.5408	0.0000	73	0.8630	0.9863
SRP013565	human	tissue	sftpc	NKX2-1	TACSTD2	0.3394	0.0033	73	0.5205	0.6301
SRP013565	human	tissue	sftpc	NKX2-1	CLDN4	0.3743	0.0011	73	0.5205	0.9863
SRP024274	human	tissue	raw	ELF3	TACSTD2	0.2258	0.1075	52	1.0000	1.0000
SRP024274	human	tissue	raw	ELF3	CLDN4	0.7786	0.0000	52	1.0000	1.0000
SRP024274	human	tissue	raw	GRHL1	TACSTD2	-0.0727	0.6083	52	1.0000	1.0000
SRP024274	human	tissue	raw	GRHL1	CLDN4	0.4568	0.0007	52	1.0000	1.0000
SRP024274	human	tissue	raw	KLF4	TACSTD2	0.0980	0.4894	52	1.0000	1.0000
SRP024274	human	tissue	raw	KLF4	CLDN4	0.1482	0.2944	52	1.0000	1.0000
SRP024274	human	tissue	raw	TFAP2A	TACSTD2	-0.0902	0.5250	52	1.0000	1.0000
SRP024274	human	tissue	raw	TFAP2A	CLDN4	-0.1919	0.1729	52	1.0000	1.0000
SRP024274	human	tissue	raw	NKX2-1	TACSTD2	0.0726	0.6092	52	1.0000	1.0000
SRP024274	human	tissue	raw	NKX2-1	CLDN4	0.3626	0.0082	52	1.0000	1.0000
SRP024274	human	tissue	epcam	ELF3	TACSTD2	0.2641	0.0585	52	1.0000	1.0000
SRP024274	human	tissue	epcam	ELF3	CLDN4	0.8053	0.0000	52	1.0000	1.0000
SRP024274	human	tissue	epcam	GRHL1	TACSTD2	-0.1766	0.2103	52	1.0000	1.0000
SRP024274	human	tissue	epcam	GRHL1	CLDN4	0.4408	0.0011	52	1.0000	1.0000
SRP024274	human	tissue	epcam	KLF4	TACSTD2	-0.1626	0.2493	52	1.0000	1.0000
SRP024274	human	tissue	epcam	KLF4	CLDN4	0.0698	0.6227	52	1.0000	1.0000
SRP024274	human	tissue	epcam	TFAP2A	TACSTD2	-0.2741	0.0492	52	1.0000	1.0000
SRP024274	human	tissue	epcam	TFAP2A	CLDN4	-0.2482	0.0761	52	1.0000	1.0000
SRP024274	human	tissue	epcam	NKX2-1	TACSTD2	-0.0797	0.5746	52	1.0000	1.0000
SRP024274	human	tissue	epcam	NKX2-1	CLDN4	0.3295	0.0170	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	ELF3	TACSTD2	0.2258	0.1075	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	ELF3	CLDN4	0.7786	0.0000	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	GRHL1	TACSTD2	-0.0727	0.6083	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	GRHL1	CLDN4	0.4568	0.0007	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	KLF4	TACSTD2	0.0980	0.4894	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	KLF4	CLDN4	0.1482	0.2944	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	TFAP2A	TACSTD2	-0.0902	0.5250	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	TFAP2A	CLDN4	-0.1919	0.1729	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	NKX2-1	TACSTD2	0.0726	0.6092	52	1.0000	1.0000
SRP024274	human	tissue	sftpc	NKX2-1	CLDN4	0.3626	0.0082	52	1.0000	1.0000
SRP032833	human	tissue	raw	ELF3	TACSTD2	0.7902	0.0022	12	1.0000	1.0000
SRP032833	human	tissue	raw	ELF3	CLDN4	0.6503	0.0220	12	1.0000	1.0000
SRP032833	human	tissue	raw	GRHL1	TACSTD2	0.0490	0.8799	12	1.0000	1.0000
SRP032833	human	tissue	raw	GRHL1	CLDN4	0.3217	0.3079	12	1.0000	1.0000
SRP032833	human	tissue	raw	KLF4	TACSTD2	0.2308	0.4705	12	1.0000	1.0000
SRP032833	human	tissue	raw	KLF4	CLDN4	-0.4895	0.1063	12	1.0000	1.0000
SRP032833	human	tissue	raw	TFAP2A	TACSTD2	0.4266	0.1667	12	0.9167	1.0000
SRP032833	human	tissue	raw	TFAP2A	CLDN4	0.5874	0.0446	12	0.9167	1.0000
SRP032833	human	tissue	raw	NKX2-1	TACSTD2	-0.0490	0.8799	12	1.0000	1.0000
SRP032833	human	tissue	raw	NKX2-1	CLDN4	0.4825	0.1121	12	1.0000	1.0000
