feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	ssGSEA	0.0	97	none	immune8	True	5	5	-0.5483158008632759	4.163514090818388e-14	0.5548229017783253	DL random	420	4	-0.6502617027259217	-0.42697205394117677	-0.517462214715474	1.1161067164756162e-08	0.46091764612651054	DL random	251	0.5483158008632759	0.517462214715474
signature	ssGSEA	0.25	97	none	immune8	True	5	5	-0.554834378217865	3.266460992741141e-20	0.37968491007056765	DL random	420	4	-0.6401446121232448	-0.4560076828107156	-0.5342767677179291	8.049735583924986e-11	0.3737991716379201	DL random	251	0.554834378217865	0.5342767677179291
signature	ssGSEA	0.75	97	none	immune8	True	5	5	-0.548667688400985	1.36131247332482e-35	0.0	fixed	420	4	-0.612870565075451	-0.4772680851518017	-0.5326070614764865	1.8690536637692456e-19	0.023803028477377905	DL random	251	0.548667688400985	0.5326070614764865
signature	ssGSEA	1.0	97	none	immune8	True	5	5	-0.5460430669939991	3.504801184553177e-35	0.0	fixed	420	4	-0.6105254053548959	-0.4743691806210521	-0.5369233122768355	1.0482758164658307e-20	0.0	fixed	251	0.5460430669939991	0.5369233122768355
signature	ssGSEA	0.0	98	none	immune8	True	5	5	-0.5441825613625689	1.329026670060324e-14	0.5298986462081496	DL random	420	4	-0.6441929277739591	-0.4258770910164715	-0.5120811779931193	4.721478021487527e-09	0.4248787005006245	DL random	251	0.5441825613625689	0.5120811779931193
signature	ssGSEA	0.25	98	none	immune8	True	5	5	-0.5499055836711676	3.765251941898773e-22	0.3126564159296433	DL random	420	4	-0.6312314278691359	-0.4566190317471545	-0.5279511656690818	8.493336118497836e-12	0.3072071753901235	DL random	251	0.5499055836711676	0.5279511656690818
signature	ssGSEA	0.75	98	none	immune8	True	5	5	-0.5452965159558986	4.578551459141114e-35	0.0	fixed	420	4	-0.6098581381716188	-0.47354489595875393	-0.5317587837579671	1.0404917821503976e-19	0.014652995994035202	DL random	251	0.5452965159558986	0.5317587837579671
signature	ssGSEA	1.0	98	none	immune8	True	5	5	-0.5421991826613792	1.3763213935621142e-34	0.0	fixed	420	4	-0.6070887641916822	-0.47012639892591157	-0.5368926836945334	1.0549183670975148e-20	0.0	fixed	251	0.5421991826613792	0.5368926836945334
signature	ssGSEA	0.0	99	none	immune8	True	5	5	-0.5417102678874616	2.1301081402664e-15	0.49807892992167124	DL random	420	4	-0.6389668961266151	-0.4274073115382838	-0.5106125034958392	2.2301570424779892e-09	0.40099353278118616	DL random	251	0.5417102678874616	0.5106125034958392
signature	ssGSEA	0.25	99	none	immune8	True	5	5	-0.5513398815789916	8.95288385180349e-25	0.24684354843957024	DL random	420	4	-0.6283019312184315	-0.4636910278982794	-0.5313481942040859	1.0682862197232872e-12	0.2714365389465151	DL random	251	0.5513398815789916	0.5313481942040859
signature	ssGSEA	0.75	99	none	immune8	True	5	5	-0.5459728964231213	3.594072809812493e-35	0.0	fixed	420	4	-0.6104626908088623	-0.4742916982821018	-0.5327420976896448	3.4192849574400397e-19	0.03163434121968783	DL random	251	0.5459728964231213	0.5327420976896448
signature	ssGSEA	1.0	99	none	immune8	True	5	5	-0.5445785825442278	5.916018510032365e-35	0.0	fixed	420	4	-0.6092163630657318	-0.47275232722975014	-0.5388711913061303	7.004117954661502e-21	0.0	fixed	251	0.5445785825442278	0.5388711913061303
signature	ssGSEA	0.0	100	none	immune8	True	5	5	-0.5453224599915418	2.3787618286739446e-15	0.5073986199841743	DL random	420	4	-0.6428880394628742	-0.43034384605073417	-0.5185442622501785	5.8184379339102e-09	0.4454139811332362	DL random	251	0.5453224599915418	0.5185442622501785
signature	ssGSEA	0.25	100	none	immune8	True	5	5	-0.5508380158667666	6.739623735130159e-25	0.24231453424564714	DL random	420	4	-0.627592217604238	-0.4634792417318764	-0.5315125493243938	1.2067270234786032e-12	0.27436562960388766	DL random	251	0.5508380158667666	0.5315125493243938
signature	ssGSEA	0.75	100	none	immune8	True	5	5	-0.547138118990444	2.3649006885477517e-35	0.0	fixed	420	4	-0.6115039970427706	-0.4755784808523231	-0.5332903974457122	6.463236652973736e-20	0.012572020894254365	DL random	251	0.547138118990444	0.5332903974457122
signature	ssGSEA	1.0	100	none	immune8	True	5	5	-0.5446642537988122	5.738046119761131e-35	0.0	fixed	420	4	-0.6092929507713345	-0.472846898637955	-0.5403499336930326	5.1468186554592475e-21	0.0	fixed	251	0.5446642537988122	0.5403499336930326
signature	ssGSEA	0.0	101	none	immune8	True	5	5	-0.5441149845706916	1.767861870020445e-14	0.5339320666435864	DL random	420	4	-0.6445549632167823	-0.4252128713713675	-0.5171036636133027	1.7030514372310823e-08	0.4719444609915773	DL random	251	0.5441149845706916	0.5171036636133027
signature	ssGSEA	0.25	101	none	immune8	True	5	5	-0.5512037491685753	1.4135197247842534e-22	0.30443510676767205	DL random	420	4	-0.6318082662297478	-0.4588056258814403	-0.5307848805079135	8.293597022068988e-12	0.3136983023576584	DL random	251	0.5512037491685753	0.5307848805079135
signature	ssGSEA	0.75	101	none	immune8	True	5	5	-0.5464026303121174	3.080659151158333e-35	0.0	fixed	420	4	-0.6108467503245892	-0.47476622783380323	-0.5356141897533934	6.992619911026109e-19	0.047653030827396456	DL random	251	0.5464026303121174	0.5356141897533934
signature	ssGSEA	1.0	101	none	immune8	True	5	5	-0.5420005542252112	1.4763158806303346e-34	0.0	fixed	420	4	-0.606911113610575	-0.4699072483863183	-0.5371393023873067	1.0025847060748984e-20	0.0	fixed	251	0.5420005542252112	0.5371393023873067
signature	ssGSEA	0.0	102	none	immune8	True	5	5	-0.5432833880140548	4.6280960605611445e-16	0.4796426834488933	DL random	420	4	-0.6385583937898276	-0.4316059453311205	-0.5147460391981327	1.7600808535937683e-09	0.4044483613212132	DL random	251	0.5432833880140548	0.5147460391981327
signature	ssGSEA	0.25	102	none	immune8	True	5	5	-0.5510771994814538	2.890498668760726e-23	0.2855469557102355	DL random	420	4	-0.6304773380510964	-0.4602638357967954	-0.5344766941686417	1.1717654081958894e-11	0.33038931521893444	DL random	251	0.5510771994814538	0.5344766941686417
signature	ssGSEA	0.75	102	none	immune8	True	5	5	-0.5458579427925125	3.745203107265726e-35	0.0	fixed	420	4	-0.6103599499120774	-0.47416476889171333	-0.5364992092563113	1.6018748263482735e-18	0.060653825711105856	DL random	251	0.5458579427925125	0.5364992092563113
signature	ssGSEA	1.0	102	none	immune8	True	5	5	-0.542354616469913	1.302770969591012e-34	0.0	fixed	420	4	-0.6072277775595056	-0.4702978982080334	-0.5391770012140134	6.5726701771554186e-21	0.0	fixed	251	0.542354616469913	0.5391770012140134
signature	ssGSEA	0.0	103	none	immune8	True	5	5	-0.5482629469533679	3.801903459078933e-15	0.5202683984406214	DL random	420	4	-0.6466083784981981	-0.4319899403204383	-0.5236744605691794	1.1207411718586994e-08	0.4747055905593404	DL random	251	0.5482629469533679	0.5236744605691794
signature	ssGSEA	0.25	103	none	immune8	True	5	5	-0.5506760782512882	9.59485291347954e-27	0.1959326304907514	DL random	420	4	-0.6247402312858716	-0.46679135986195225	-0.5298414288646216	1.3153344276876592e-13	0.2258622381330615	DL random	251	0.5506760782512882	0.5298414288646216
signature	ssGSEA	0.75	103	none	immune8	True	5	5	-0.5493299125464753	1.070712482708489e-35	0.0	fixed	420	4	-0.6134620989789424	-0.47799975988717486	-0.5414839559453165	1.2516488358717113e-17	0.10119956543769895	DL random	251	0.5493299125464753	0.5414839559453165
signature	ssGSEA	1.0	103	none	immune8	True	5	5	-0.5446329729550575	5.802406124321127e-35	0.0	fixed	420	4	-0.6092649867116202	-0.4728123679206508	-0.5399044871432928	6.60238051069647e-21	0.0017437862979888385	DL random	251	0.5446329729550575	0.5399044871432928
signature	ssGSEA	0.0	104	none	immune8	True	5	5	-0.5491117804868032	5.160849739722729e-16	0.4939134845924326	DL random	420	4	-0.6447671079713752	-0.436523098083085	-0.5250231268755279	4.372388408240097e-09	0.45226920341322696	DL random	251	0.5491117804868032	0.5250231268755279
signature	ssGSEA	0.25	104	none	immune8	True	5	5	-0.55399947640815	9.527728673513543e-26	0.22966229899527515	DL random	420	4	-0.6295915206455596	-0.4680168492097772	-0.5372165509985783	1.0894291866660433e-12	0.2864845972507055	DL random	251	0.55399947640815	0.5372165509985783
signature	ssGSEA	0.75	104	none	immune8	True	5	5	-0.550425777842672	7.186412093005512e-36	0.0	fixed	420	4	-0.6144408262185455	-0.4792107712648412	-0.5496043530931094	2.129806009716996e-15	0.20131502879546284	DL random	251	0.550425777842672	0.5496043530931094
signature	ssGSEA	1.0	104	none	immune8	True	5	5	-0.546832302440486	2.639970842367669e-35	0.0	fixed	420	4	-0.6112307243254438	-0.47524073083154483	-0.5435513533794772	2.701232020536847e-21	0.00031120395556118207	DL random	251	0.546832302440486	0.5435513533794772
signature	ssGSEA	0.0	105	none	immune8	True	5	5	-0.550273668676388	9.249046593750638e-17	0.47271567123144964	DL random	420	4	-0.6438043606623687	-0.4405421324124938	-0.5294601217019397	3.524962930345969e-09	0.4564360764607931	DL random	251	0.550273668676388	0.5294601217019397
signature	ssGSEA	0.25	105	none	immune8	True	5	5	-0.5574864223396193	1.6277496862092534e-25	0.2450197599895719	DL random	420	4	-0.6335341842322793	-0.47077024324454714	-0.5469041654322786	6.060044553897457e-12	0.3461004921337426	DL random	251	0.5574864223396193	0.5469041654322786
signature	ssGSEA	0.75	105	none	immune8	True	5	5	-0.5492919691839143	1.085563604576249e-35	0.0	fixed	420	4	-0.6134282078885247	-0.4779578345504478	-0.5441592198565711	1.9259154756243578e-17	0.11401502983541414	DL random	251	0.5492919691839143	0.5441592198565711
signature	ssGSEA	1.0	105	none	immune8	True	5	5	-0.547310545363098	2.2225169870764706e-35	0.0	fixed	420	4	-0.611658067688219	-0.47576892134876725	-0.5439864732175622	2.3945939260429455e-21	0.0	fixed	251	0.547310545363098	0.5439864732175622
signature	ssGSEA	0.0	106	none	immune8	True	5	5	-0.5505623927919948	8.166748430505756e-17	0.4716577001048996	DL random	420	4	-0.6439527009860765	-0.4410054511705139	-0.5308230252028593	4.30207488270661e-09	0.46465739966554487	DL random	251	0.5505623927919948	0.5308230252028593
signature	ssGSEA	0.25	106	none	immune8	True	5	5	-0.5572507746494499	4.222283067170345e-25	0.25471071111288085	DL random	420	4	-0.6339115265361946	-0.46974660661394035	-0.5494004137917807	1.5940388320311446e-11	0.37290494118161727	DL random	251	0.5572507746494499	0.5494004137917807
signature	ssGSEA	0.75	106	none	immune8	True	5	5	-0.5478112455239149	1.855380033793641e-35	0.0	fixed	420	4	-0.6121054379231571	-0.4763219698279338	-0.5465515505476866	3.154177307206392e-16	0.1624326571830122	DL random	251	0.5478112455239149	0.5465515505476866
signature	ssGSEA	1.0	106	none	immune8	True	5	5	-0.5480695800163162	1.6901182689615243e-35	0.0	fixed	420	4	-0.6123362409335464	-0.476607335374645	-0.5451946938146847	1.85267162435241e-21	0.0	fixed	251	0.5480695800163162	0.5451946938146847
signature	ssGSEA	0.0	107	none	immune8	True	5	5	-0.5530948682624314	1.0231178568531774e-16	0.4803190137963712	DL random	420	4	-0.6468524830635615	-0.4428663769115842	-0.5312736021236956	3.0550448897641703e-09	0.4567109683493775	DL random	251	0.5530948682624314	0.5312736021236956
signature	ssGSEA	0.25	107	none	immune8	True	5	5	-0.5590328654703518	2.812447518851066e-25	0.2551379054035401	DL random	420	4	-0.6354830314552771	-0.47172785959515867	-0.5504034013527246	1.172010737328349e-11	0.36858172116325105	DL random	251	0.5590328654703518	0.5504034013527246
signature	ssGSEA	0.75	107	none	immune8	True	5	5	-0.5516709235851164	4.55900617284447e-36	0.0	fixed	420	4	-0.6155526381185206	-0.4805870776104174	-0.5506617475760214	6.860599721896048e-17	0.1489987348188585	DL random	251	0.5516709235851164	0.5506617475760214
signature	ssGSEA	1.0	107	none	immune8	True	5	5	-0.5503443617319653	7.402904604879983e-36	0.0	fixed	420	4	-0.6143681195258399	-0.4791207911772891	-0.5505529802275088	9.516195464501073e-21	0.030872812139317075	DL random	251	0.5503443617319653	0.5505529802275088
signature	ssGSEA	0.0	108	none	immune8	True	5	5	-0.5557656104490014	8.232140821033853e-18	0.4526317451470857	DL random	420	4	-0.6466793678890118	-0.44928228613628823	-0.5304467871562498	3.665969278823486e-10	0.40118071783703296	DL random	251	0.5557656104490014	0.5304467871562498
signature	ssGSEA	0.25	108	none	immune8	True	5	5	-0.5619610504850266	3.6890084146788944e-28	0.19424822395759173	DL random	420	4	-0.6345097211591798	-0.4795966580076664	-0.549873197754131	4.1519014373441206e-13	0.29827520306776	DL random	251	0.5619610504850266	0.549873197754131
signature	ssGSEA	0.75	108	none	immune8	True	5	5	-0.5575998021155815	5.0649224692905044e-37	0.0	fixed	420	4	-0.620843149319673	-0.4871452966164491	-0.5524083941212685	4.342019337293732e-19	0.08214723141927842	DL random	251	0.5575998021155815	0.5524083941212685
signature	ssGSEA	1.0	108	none	immune8	True	5	5	-0.556411817279176	7.898666363169892e-37	0.0	fixed	420	4	-0.6197835371120303	-0.48583057229231813	-0.5542950169675719	2.580252862019539e-22	0.0	fixed	251	0.556411817279176	0.5542950169675719
signature	ssGSEA	0.0	109	none	immune8	True	5	5	-0.5542502007946944	7.933173961583851e-17	0.47941262778284877	DL random	420	4	-0.6477389383149667	-0.4443173459007412	-0.5261049972230616	5.950768468208029e-10	0.40309660765541344	DL random	251	0.5542502007946944	0.5261049972230616
signature	ssGSEA	0.25	109	none	immune8	True	5	5	-0.5573462429276858	2.8184614380073367e-28	0.17856953833136327	DL random	420	4	-0.629608102116908	-0.4755237276464688	-0.5379826289142585	4.277142368844391e-14	0.22518846358943578	DL random	251	0.5573462429276858	0.5379826289142585
signature	ssGSEA	0.75	109	none	immune8	True	5	5	-0.5578249677679505	4.654737800287709e-37	0.0	fixed	420	4	-0.6210439577163677	-0.487394519943517	-0.5460482227267346	1.54442451556252e-21	0.0	fixed	251	0.5578249677679505	0.5460482227267346
signature	ssGSEA	1.0	109	none	immune8	True	5	5	-0.5576725629050843	4.928607168160347e-37	0.0	fixed	420	4	-0.6209080401309462	-0.4872258302292776	-0.5564914532729944	1.5866725786785276e-22	0.0	fixed	251	0.5576725629050843	0.5564914532729944
signature	ssGSEA	0.0	110	none	immune8	True	5	5	-0.5548240543461479	3.469644106322673e-17	0.46957742135188274	DL random	420	4	-0.647347129949922	-0.4461871048898554	-0.5282325538027668	5.546086773814779e-10	0.4062923645185276	DL random	251	0.5548240543461479	0.5282325538027668
signature	ssGSEA	0.25	110	none	immune8	True	5	5	-0.560198580181388	7.105984971140915e-28	0.19588628472107175	DL random	420	4	-0.6330619297827365	-0.47749593450145467	-0.5433356335271032	1.3160929876532366e-13	0.2597872231339325	DL random	251	0.560198580181388	0.5433356335271032
signature	ssGSEA	0.75	110	none	immune8	True	5	5	-0.5592564743143815	2.7161908087283013e-37	0.0	fixed	420	4	-0.622320417205726	-0.4889792432847746	-0.5581020747682354	2.088757421892819e-17	0.1496900619567947	DL random	251	0.5592564743143815	0.5581020747682354
signature	ssGSEA	1.0	110	none	immune8	True	5	5	-0.5556060190365192	1.0664582227202375e-36	0.0	fixed	420	4	-0.6190646811989114	-0.48493898967279275	-0.5546574905885437	2.3819683120546254e-22	0.0	fixed	251	0.5556060190365192	0.5546574905885437
signature	ssGSEA	0.0	111	none	immune8	True	5	5	-0.554342096230925	1.8734383067677787e-18	0.43000483488944513	DL random	420	4	-0.6436075236554176	-0.45019746036609437	-0.5275072606580203	1.1570190309363997e-10	0.366218235076239	DL random	251	0.554342096230925	0.5275072606580203
signature	ssGSEA	0.25	111	none	immune8	True	5	5	-0.5568933035599369	1.0990743025831651e-32	0.08152783351382217	DL random	420	4	-0.6241352603995001	-0.4814624753980093	-0.536339216494851	4.9263760574036e-16	0.14397537883738878	DL random	251	0.5568933035599369	0.536339216494851
signature	ssGSEA	0.75	111	none	immune8	True	5	5	-0.5549072928204999	1.3825403347198567e-36	0.0	fixed	420	4	-0.6184412585853774	-0.484165996741642	-0.5442177097067911	2.280052941681027e-21	0.0	fixed	251	0.5549072928204999	0.5442177097067911
signature	ssGSEA	1.0	111	none	immune8	True	5	5	-0.551469144470703	4.908663824096806e-36	0.0	fixed	420	4	-0.6153724833638063	-0.4803640198003504	-0.5475821147328046	1.1119510985459217e-21	0.0	fixed	251	0.551469144470703	0.5475821147328046
signature	ssGSEA	0.0	112	none	immune8	True	5	5	-0.5554408129457293	1.3655489418109433e-18	0.4284763813441872	DL random	420	4	-0.6444132573098186	-0.4516301330121359	-0.5287514605465331	9.887121416796832e-11	0.36545578457749556	DL random	251	0.5554408129457293	0.5287514605465331
signature	ssGSEA	0.25	112	none	immune8	True	5	5	-0.5551842005104316	2.192028515765713e-31	0.10360339443368191	DL random	420	4	-0.6237376527614753	-0.47815474287184	-0.5332400942262957	9.436460888521135e-16	0.14671003956982112	DL random	251	0.5551842005104316	0.5332400942262957
signature	ssGSEA	0.75	112	none	immune8	True	5	5	-0.5548371801375322	1.4189694545868483e-36	0.0	fixed	420	4	-0.6183786977194066	-0.48408843796693013	-0.543051191967539	2.9183629099539358e-21	0.0	fixed	251	0.5548371801375322	0.543051191967539
signature	ssGSEA	1.0	112	none	immune8	True	5	5	-0.5514570036327071	4.93052878947676e-36	0.0	fixed	420	4	-0.6153616434279464	-0.4803505989388851	-0.5470259460144549	1.2529015648713225e-21	0.0	fixed	251	0.5514570036327071	0.5470259460144549
signature	ssGSEA	0.0	113	none	immune8	True	5	5	-0.5539452423731399	2.549688318713158e-15	0.5263533639896044	DL random	420	4	-0.6519384196491231	-0.43775315704847356	-0.5317076319777736	1.3155472409986452e-08	0.4962425600438204	DL random	251	0.5539452423731399	0.5317076319777736
signature	ssGSEA	0.25	113	none	immune8	True	5	5	-0.5567140333470506	7.910839239632631e-23	0.31211704801357865	DL random	420	4	-0.637062295524631	-0.4643976932601771	-0.5401849772530761	1.7765201599275758e-11	0.3534282638691801	DL random	251	0.5567140333470506	0.5401849772530761
signature	ssGSEA	0.75	113	none	immune8	True	5	5	-0.5524508822021797	3.424372922705306e-36	0.0	fixed	420	4	-0.6162489469862877	-0.4814493735695953	-0.5416886378191086	9.259813102177512e-20	0.03684735312347343	DL random	251	0.5524508822021797	0.5416886378191086
signature	ssGSEA	1.0	113	none	immune8	True	5	5	-0.54890552389953	1.2489209183972336e-35	0.0	fixed	420	4	-0.6130830207008837	-0.47753085219600805	-0.5422687686921942	3.441683098436714e-21	0.0	fixed	251	0.54890552389953	0.5422687686921942
signature	ssGSEA	0.0	114	none	immune8	True	5	5	-0.5542198750731903	6.782125579020078e-15	0.5405903180983069	DL random	420	4	-0.6536208463961735	-0.4360223648146607	-0.5286739795268179	1.1594625573426132e-08	0.48640946558816345	DL random	251	0.5542198750731903	0.5286739795268179
