subset	exposure	mediator	outcome	covariates	nhej_mediator	n	a	a_se	a_p	b	b_se	b_p	c	c_p	c_prime	c_prime_p	ab	sobel_se	sobel_p	df	prop_mediated	thesis_signs	ab_neg
drop_GSE131907	pct	NHEJ-reactome	IFN-rank	cohort+prolif+krt	1	43	0.03291767002784107	0.029956954102275616	0.2789401373781308	-0.049766595262532576	0.039571880905747384	0.21662446356790768	-0.04226891078469053	1.113401745295238e-06	-0.04063071042343047	2.820503214649059e-06	-0.0016382003612611662	0.001979761094347742	0.40796858749980913	36	0.03875662587110027	1	1
drop_GSE131907	pct	NHEJ-reactome	IFN-rank	cohort+lib	1	43	-0.009993772462943437	0.046816269060634755	0.8321031953491541	-0.11602953103802127	0.03274264703412427	0.0010885412980839253	-0.03837717186513323	0.001026871486144215	-0.039536744597310866	0.0001702730948729533	0.0011595727321760177	0.005441916602711178	0.8312632537529079	37	-0.03021516896166919	0	0
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort	1	43	0.017151706376161896	0.06405026608780649	0.7902759635728674	-0.4180772418361797	0.20539588640674067	0.04882073343769585	-0.3169699864621395	0.0006420471825651005	-0.30979924836760914	0.0005594437144924343	-0.007170738094529783	0.027008698959102205	0.7906263483476343	38	0.022622766825862527	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort+prolif	1	43	0.014395147518469853	0.06155471192286421	0.8163494922971267	-0.3861767275389534	0.2188509029199167	0.08589134234720432	-0.3150306051167894	0.0006953866153308086	-0.3094715341556662	0.0006511164313361399	-0.005559070961123173	0.023978850519767638	0.8166683044655187	37	0.017646129838916103	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort+nmal	1	43	-0.017408976244194827	0.07203933113873374	0.8103435082320917	-0.41529199383499105	0.2110973433329641	0.05668011644743486	-0.29916271939659894	0.0038649994821283997	-0.30639252785168464	0.0023562517820699775	0.007229808455077664	0.03014222651111042	0.8104415172990087	37	-0.024166809519782218	0	0
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort+krt	1	43	0.032916247490299415	0.05962131238902424	0.5841203464210688	-0.09423478904107085	0.1857117679749846	0.6148680672985305	-0.34964785547168065	7.712823984839702e-06	-0.34654599983340395	1.1826255273886668e-05	-0.0031018556382720434	0.008302674697777504	0.7087040515949263	37	0.008871370408056956	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort+prolif+krt	1	43	0.028876516484844766	0.058312261694534795	0.6233837683537603	-0.08280228648330734	0.1951192962381426	0.6738232193950152	-0.3486554905282868	1.053010123202499e-05	-0.3462644489376725	1.5647450480839153e-05	-0.0023910415906180636	0.007420202954206101	0.7472754377506344	36	0.006857891688426101	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN	cohort+lib	1	43	-0.05704439436077873	0.07056530537904382	0.4238974759533903	-0.47959161937462014	0.21800025552196062	0.03413325460513875	-0.3242906820502289	0.002359746847746621	-0.3516486955179677	0.0007455600326548535	0.02735801346773032	0.03605500275328709	0.4479808779898363	37	-0.08436262582312766	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort	1	43	0.017151706376161896	0.06405026608780649	0.7902759635728674	-0.43014304269368997	0.25350564104760465	0.09791642989784566	-0.309099152297691	0.0049761821121996445	-0.3017214651296601	0.0050996762712001535	-0.007377687168031041	0.027891770351219973	0.791385993653903	38	0.02386835134677318	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort+prolif	1	43	0.014395147518469853	0.06155471192286421	0.8163494922971267	-0.39535650142141865	0.27028144213616473	0.15197676633728976	-0.30705531790227025	0.005414063065303267	-0.30136410274192493	0.005682068906561133	-0.005691215160347457	0.024645110410558807	0.8173717116722374	37	0.018534820367966595	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort+nmal	1	43	-0.017408976244194827	0.07203933113873374	0.8103435082320917	-0.43919243810363984	0.26041208158475976	0.10010956889960454	-0.30514416183250054	0.013977805286791234	-0.3127900525540837	0.010323769692581964	0.007645890721576273	0.031962277873092255	0.8109380369521191	37	-0.025056650848765866	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort+krt	1	43	0.032916247490299415	0.05962131238902424	0.5841203464210688	0.016419789701862086	0.21444874218384893	0.9393802050295635	-0.35185295221360796	5.8043827503344317e-05	-0.352393430075169	7.525801220755116e-05	0.0005404778615651621	0.007126409641882936	0.9395451694058852	37	-0.0015360901710923859	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort+prolif+krt	1	43	0.028876516484844766	0.058312261694534795	0.6233837683537603	0.023887308852863498	0.22541603014326997	0.9161945507951662	-0.3515197434788062	7.453708805687532e-05	-0.3522095257466784	9.502936210845451e-05	0.0006897822678682911	0.006656598675027272	0.917467873669242	36	-0.0019622859900894282	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNa	cohort+lib	1	43	-0.05704439436077873	0.07056530537904382	0.4238974759533903	-0.5502652891149005	0.2649397065055656	0.04480487973049398	-0.35205345397623733	0.005710754477652466	-0.38344300413156224	0.002152563960732046	0.03138955015531831	0.04166717407820488	0.45124561005412056	37	-0.08916131854635069	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort	1	43	0.017151706376161896	0.06405026608780649	0.7902759635728674	-0.4279985109519722	0.20484582983586913	0.04342246245187797	-0.3215074378875047	0.0005494524976544767	-0.31416653309822123	0.0004650277984406226	-0.007340904789282739	0.02763765337771301	0.7905376972399112	38	0.022832768154655625	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort+prolif	1	43	0.014395147518469853	0.06155471192286421	0.8163494922971267	-0.4005243119519353	0.21842328673165226	0.07475107678006328	-0.3196498970103223	0.0006018804460078045	-0.3138842904550423	0.0005468870642393536	-0.005765606555281746	0.024853847885700806	0.8165532064585065	37	0.01803725453756539	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort+nmal	1	43	-0.017408976244194827	0.07203933113873374	0.8103435082320917	-0.4250317110806128	0.21052951695214192	0.05079138734389025	-0.30313838407373267	0.003457635544306011	-0.3105377510349693	0.002036875727290579	0.007399366961231867	0.03083757698970598	0.8103717747347762	37	-0.024409205003323206	0	0
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort+krt	1	43	0.032916247490299415	0.05962131238902424	0.5841203464210688	-0.10539261641624886	0.18532067612204267	0.5729930007041331	-0.35424210041381	6.1062822359379165e-06	-0.35077297096820015	9.44824758056141e-06	-0.0034691294456074408	0.008757565616743767	0.6920095509298292	37	0.009793103195681588	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort+prolif+krt	1	43	0.028876516484844766	0.058312261694534795	0.6233837683537603	-0.09788479741739309	0.19478334964455407	0.6183539915505697	-0.3534146461322307	8.39061027636015e-06	-0.3505880741659926	1.2595157392347936e-05	-0.002826571966239042	0.008013537971369744	0.7242949159900659	36	0.007997891420667029	1	1
drop_GSE131907	pct	NHEJ-zmean	IFNg	cohort+lib	1	43	-0.05704439436077873	0.07056530537904382	0.4238974759533903	-0.4867388993542865	0.21759944842340903	0.03140641133531608	-0.32636305487327594	0.0022306181135023366	-0.35412878059878145	0.0006787345206607096	0.027765725725497306	0.036521040779009806	0.4470952713160541	37	-0.085076191409835	0	0
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort	1	43	0.017151706376161896	0.06405026608780649	0.7902759635728674	-0.9914742332922645	0.46666621617181675	0.04018475545136556	-0.5156399320670706	0.011689458924787864	-0.4986344571381113	0.011130800404115092	-0.01700547492895916	0.06400662403064611	0.7904833204737389	38	0.03297935995916471	1	1
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort+prolif	1	43	0.014395147518469853	0.06155471192286421	0.8163494922971267	-0.9784971733589938	0.4986094081987243	0.05726307702943563	-0.5125867548653441	0.012786977958019757	-0.4985011437084368	0.012279408916572806	-0.014085611156908484	0.06065726763806596	0.8163699554734395	37	0.02747946766710497	1	1
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort+nmal	1	43	-0.017408976244194827	0.07203933113873374	0.8103435082320917	-1.0749913480032083	0.47255580787224705	0.02880386109629389	-0.5820722506596548	0.012174217047320116	-0.6007867494997661	0.0069122007294027295	0.018714498840102827	0.07787739819632328	0.8100921203455695	37	-0.032151504935845905	0	0
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort+krt	1	43	0.032916247490299415	0.05962131238902424	0.5841203464210688	-0.3032037903149938	0.43498095945965287	0.49012782265796395	-0.5867135756556101	0.0006898792874415637	-0.5767332446535987	0.0009462386189302101	-0.009980331002005184	0.023060704855426526	0.6651708502835643	37	0.01701056770478318	1	1
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort+prolif+krt	1	43	0.028876516484844766	0.058312261694534795	0.6233837683537603	-0.3283345350232736	0.4570526247245583	0.47716371940028457	-0.5868333029533934	0.0008193837495397914	-0.577352145340253	0.001095800958666473	-0.009481157613143401	0.023254163661009346	0.683480199536908	36	0.01615647504227687	1	1
drop_GSE131907	pct	NHEJ-zmean	ISG	cohort+lib	1	43	-0.05704439436077873	0.07056530537904382	0.4238974759533903	-1.3643055718200605	0.46365165030534417	0.005591555269130175	-0.6744530023750752	0.004147590925061746	-0.7522789874425978	0.0007009603551421429	0.07782598506751126	0.09983965279300624	0.43567948298213865	37	-0.11539126491163702	0	0
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort	1	43	0.017151706376161896	0.06405026608780649	0.7902759635728674	-0.04316662983601106	0.02238253378526918	0.06127754493200322	-0.03874306022365416	0.0001573452523802524	-0.03800267886345843	0.0001373197538191333	-0.0007403813601957312	0.0027913591531617573	0.7908242352275819	38	0.019110038182882087	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort+prolif	1	43	0.014395147518469853	0.06155471192286421	0.8163494922971267	-0.03895940975703216	0.0238170811424455	0.11036642816188263	-0.03852028451212724	0.00016928692994966818	-0.03795945806144235	0.0001624825941040695	-0.0005608264506849917	0.0024225191525014526	0.8169221313737492	37	0.014559249958510254	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort+nmal	1	43	-0.017408976244194827	0.07203933113873374	0.8103435082320917	-0.04181275968124987	0.022967107371005827	0.07677111445983355	-0.035618802258735656	0.0016391527200855936	-0.03634671959873119	0.0010367289530186995	0.0007279173399951062	0.0030385842881743455	0.8106728857324981	37	-0.02043632277996045	0	0
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort+krt	1	43	0.032916247490299415	0.05962131238902424	0.5841203464210688	-0.0063181053072971505	0.019773479232144644	0.7511262287879718	-0.04239188889649495	7.725389114819896e-07	-0.0421839205785296	1.2414409894661413e-06	-0.00020796831796476725	0.0007520161421764004	0.7821274450575264	37	0.004905851647057947	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort+prolif+krt	1	43	0.028876516484844766	0.058312261694534795	0.6233837683537603	-0.004496650396285773	0.020757645625560296	0.8297225770938382	-0.04226891078469053	1.113401745295238e-06	-0.04213906318539573	1.7260948777403782e-06	-0.00012984759929492986	0.0006542511391413945	0.8426792966487612	36	0.003071940981785593	1	1
drop_GSE131907	pct	NHEJ-zmean	IFN-rank	cohort+lib	1	43	-0.05704439436077873	0.07056530537904382	0.4238974759533903	-0.047718241162627406	0.02388521754925954	0.053128060618989	-0.03837717186513323	0.001026871486144215	-0.041099230032217854	0.0003664624213949706	0.0027220581670836623	0.003632470571478398	0.4536352734421992	37	-0.07092909755439095	0	0
drop_GSE131907	pct	NHEJ-rank	IFN	cohort	1	43	-0.0009247964139792054	0.006109410833893097	0.8804622366135628	-5.710240720559058	2.069872935634576	0.008875014082754236	-0.3169699864621395	0.0006420471825651005	-0.3222507966034761	0.00022299038606430374	0.005280810141331051	0.034938683568959954	0.8798612718436436	38	-0.01666028446501454	0	0
drop_GSE131907	pct	NHEJ-rank	IFN	cohort+prolif	1	43	-0.0011792735872595784	0.005892098209828833	0.8424345235920225	-5.51163488111696	2.2014068052533027	0.016829963988235407	-0.3150306051167894	0.0006953866153308086	-0.3215303305547168	0.00027560767672780143	0.006499725437919817	0.032578693398641494	0.8418650145110337	37	-0.02063204441838346	0	0
drop_GSE131907	pct	NHEJ-rank	IFN	cohort+nmal	1	43	-0.002860186681013664	0.0069356813433815705	0.6823729619716186	-5.676389659217296	2.107039362494684	0.010550392979522873	-0.29916271939659894	0.0038649994821283997	-0.3153982534961389	0.0012544949072730964	0.016235534099537003	0.03982821574925199	0.6835387263829282	37	-0.05426991081069033	0	0
drop_GSE131907	pct	NHEJ-rank	IFN	cohort+krt	1	43	0.00024688687577852607	0.005901513632221017	0.9668496754081816	-3.2630134178759747	1.8046697965877259	0.0787258459196447	-0.34964785547168065	7.712823984839702e-06	-0.3488422602833281	5.339100593318729e-06	-0.0008055951883628095	0.019261871891349282	0.9666395546832545	37	0.0023040186740915327	1	1
drop_GSE131907	pct	NHEJ-rank	IFN	cohort+prolif+krt	1	43	-0.00015035535147506218	0.00577478883366907	0.9793681397791676	-3.3199529361577333	1.8960967004932476	0.0884740925665671	-0.3486554905282868	1.053010123202499e-05	-0.3491546632188838	7.1535486774039564e-06	0.0004991726905966607	0.019174146660077534	0.979230512557281	36	-0.001431707528369361	0	0
drop_GSE131907	pct	NHEJ-rank	IFN	cohort+lib	1	43	-0.006295796517747433	0.006898636610666762	0.3671991652037933	-6.171902454691309	2.143209187060093	0.006580973373230463	-0.3242906820502289	0.002359746847746621	-0.3631477240323546	0.0003462822546037508	0.03885704198212237	0.044664619849149774	0.384314808928931	37	-0.1198216419184806	0	0
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort	1	43	-0.0009247964139792054	0.006109410833893097	0.8804622366135628	-5.462236713936026	2.610264250764405	0.043116257446570494	-0.309099152297691	0.0049761821121996445	-0.31415060922305177	0.0031468701945511672	0.005051456925353595	0.0334582437163029	0.8799931127129881	38	-0.016342513034421316	0	0
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort+prolif	1	43	-0.0011792735872595784	0.005892098209828833	0.8424345235920225	-5.19519098031618	2.7756944009584146	0.06917390674614805	-0.30705531790227025	0.005414063065303267	-0.3131818694061357	0.003642186880731853	0.006126551503856068	0.03078509126252239	0.842254655595661	37	-0.01995259859269407	0	0
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort+nmal	1	43	-0.002860186681013664	0.0069356813433815705	0.6823729619716186	-5.495390515787456	2.6575167800225783	0.04569785106166352	-0.30514416183250054	0.013977805286791234	-0.3208620045927245	0.007718440898503809	0.01571784276022409	0.038864807457734914	0.6859012975703216	37	-0.0515095640887664	0	0
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort+krt	1	43	0.00024688687577852607	0.005901513632221017	0.9668496754081816	-2.038792650618113	2.1406042731398434	0.3470558775679557	-0.35185295221360796	5.8043827503344317e-05	-0.3513496010657491	6.303840287125878e-05	-0.0005033511478713259	0.012043563555975557	0.966662755798476	37	0.0014305724726895123	1	1
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort+prolif+krt	1	43	-0.00015035535147506218	0.00577478883366907	0.9793681397791676	-2.1281228943278734	2.248745342914259	0.350274174253392	-0.3515197434788062	7.453708805687532e-05	-0.3518397181445634	7.85604842121145e-05	0.000319974665758794	0.012294110545429844	0.9792360720609119	36	-0.0009102608649863386	0	0
drop_GSE131907	pct	NHEJ-rank	IFNa	cohort+lib	1	43	-0.006295796517747433	0.006898636610666762	0.3671991652037933	-6.340733377164913	2.6671933130419183	0.022721490844197577	-0.35205345397623733	0.005710754477652466	-0.39197342109215877	0.00154630118798323	0.039919967115919774	0.04685481557630496	0.39421806929366787	37	-0.11339177805258592	0	0
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort	1	43	-0.0009247964139792054	0.006109410833893097	0.8804622366135628	-5.772477484392798	2.0651984286245098	0.008089085039667793	-0.3215074378875047	0.0005494524976544767	-0.3268458043648532	0.00018219001789212695	0.005338366477342164	0.03531811454007103	0.8798566438243131	38	-0.016604177223452154	0	0
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort+prolif	1	43	-0.0011792735872595784	0.005892098209828833	0.8424345235920225	-5.613767305593228	2.1973549560882075	0.014872512783447797	-0.3196498970103223	0.0006018804460078045	-0.32627006451883833	0.0002262626960277862	0.006620167508507464	0.033178215169253567	0.8418453911724594	37	-0.02071068243858587	0	0
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort+nmal	1	43	-0.002860186681013664	0.0069356813433815705	0.6823729619716186	-5.736415018627948	2.102173984266711	0.009669166422502314	-0.30313838407373267	0.003457635544306011	-0.3195456019067825	0.0010770833620640614	0.016407217833046408	0.040237706545481366	0.6834518788493731	37	-0.054124514396882394	0	0
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort+krt	1	43	0.00024688687577852607	0.005901513632221017	0.9668496754081816	-3.326768983363948	1.7991142236925293	0.07244312361179961	-0.35424210041381	6.1062822359379165e-06	-0.35342076481308204	4.081098061612412e-06	-0.0008213356007396285	0.019637996416742555	0.9666391633256803	37	0.002318571394479031	1	1
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort+prolif+krt	1	43	-0.00015035535147506218	0.00577478883366907	0.9793681397791676	-3.419358658197325	1.8896921554564037	0.07873267388819571	-0.3534146461322307	8.39061027636015e-06	-0.3539287650051026	5.431059070885909e-06	0.0005141188728725559	0.01974811822483158	0.9792303664525244	36	-0.001454718638571072	0	0
drop_GSE131907	pct	NHEJ-rank	IFNg	cohort+lib	1	43	-0.006295796517747433	0.006898636610666762	0.3671991652037933	-6.208245542070585	2.140665460082896	0.006242751642197517	-0.32636305487327594	0.0022306181135023366	-0.36544890553837517	0.0003173992707790738	0.03908585066508901	0.044898877236262937	0.3840104539603785	37	-0.11976187280225613	0	0
drop_GSE131907	pct	NHEJ-rank	ISG	cohort	1	43	-0.0009247964139792054	0.006109410833893097	0.8804622366135628	-10.200062155342582	4.903224551844764	0.0442946603087749	-0.5156399320670706	0.011689458924787864	-0.5250729129707036	0.007868105292720444	0.009432980903625824	0.06248112954477043	0.8799967957870772	38	-0.01829373622366945	0	0
drop_GSE131907	pct	NHEJ-rank	ISG	cohort+prolif	1	43	-0.0011792735872595784	0.005892098209828833	0.8424345235920225	-10.013203525497387	5.219937400294989	0.06281960607570118	-0.5125867548653441	0.012786977958019757	-0.5243950613068264	0.00883823847220832	0.01180830644147356	0.05931904363051248	0.8422124132371512	37	-0.023036698333291087	0	0
drop_GSE131907	pct	NHEJ-rank	ISG	cohort+nmal	1	43	-0.002860186681013664	0.0069356813433815705	0.6823729619716186	-10.631853367059257	4.940261716638982	0.03798421049870738	-0.5820722506596548	0.012174217047320116	-0.6124813360546059	0.006354548887971248	0.030409085394953166	0.0750807612272128	0.6854640288612712	37	-0.05224280209285179	0	0
drop_GSE131907	pct	NHEJ-rank	ISG	cohort+krt	1	43	0.00024688687577852607	0.005901513632221017	0.9668496754081816	-4.632492937895414	4.357192790900184	0.294589004976537	-0.5867135756556101	0.0006898792874415637	-0.5855698739471173	0.0007094771656990058	-0.0011437017085030843	0.027359876215381645	0.9666564193425803	37	0.001949335682620059	1	1
drop_GSE131907	pct	NHEJ-rank	ISG	cohort+prolif+krt	1	43	-0.00015035535147506218	0.00577478883366907	0.9793681397791676	-4.999784625978862	4.572851357054784	0.2814970796023722	-0.5868333029533934	0.0008193837495397914	-0.5875850473281305	0.0008070893676060022	0.0007517443747386641	0.028880885698546094	0.979234102657342	36	-0.0012810185975392198	0	0
drop_GSE131907	pct	NHEJ-rank	ISG	cohort+lib	1	43	-0.006295796517747433	0.006898636610666762	0.3671991652037933	-12.795713772189023	4.8302158507246205	0.011798077324940709	-0.6744530023750752	0.004147590925061746	-0.7550122125841336	0.0008376492846576407	0.08055921020904051	0.09336428879274809	0.3882209242348096	37	-0.11944377136042478	0	0
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort	1	43	-0.0009247964139792054	0.006109410833893097	0.8804622366135628	-0.5157741092334807	0.2311973668021591	0.03166842214892713	-0.03874306022365416	0.0001573452523802524	-0.03922004627029742	7.388363556678584e-05	0.00047698604664244185	0.0031583214607935326	0.8799558580595046	38	-0.012311522215563734	0	0
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort+prolif	1	43	-0.0011792735872595784	0.005892098209828833	0.8424345235920225	-0.4783925273261107	0.2453602415160691	0.05881426496598236	-0.03852028451212724	0.00016928692994966818	-0.03908444018394641	9.294994006199711e-05	0.0005641556718180385	0.002833547749892619	0.8421855385567603	37	-0.014645677698471487	0	0
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort+nmal	1	43	-0.002860186681013664	0.0069356813433815705	0.6823729619716186	-0.5051211410268279	0.23475498837563122	0.038016930973741404	-0.035618802258735656	0.0016391527200855936	-0.037063543018599536	0.0007291829509579755	0.001444740759863358	0.0035671223734288584	0.6854659304062105	37	-0.04056118309000773	0	0
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort+krt	1	43	0.00024688687577852607	0.005901513632221017	0.9668496754081816	-0.22907244148283823	0.19646445481590627	0.251086123761487	-0.04239188889649495	7.725389114819896e-07	-0.04233533391709193	7.978536336746597e-07	-5.655497940465716e-05	0.001352744013530866	0.9666520771042385	37	0.001334099066515841	1	1
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort+prolif+krt	1	43	-0.00015035535147506218	0.00577478883366907	0.9793681397791676	-0.22307927267482341	0.20642003134815035	0.2870149976600919	-0.04226891078469053	1.113401745295238e-06	-0.04230245194714022	1.157928905259257e-06	3.354116244982431e-05	0.0012886095047722128	0.979234241269097	36	-0.0007935184944953125	0	0
drop_GSE131907	pct	NHEJ-rank	IFN-rank	cohort+lib	1	43	-0.006295796517747433	0.006898636610666762	0.3671991652037933	-0.5449917334643523	0.2410463852896186	0.029733125337103938	-0.03837717186513323	0.001026871486144215	-0.04180832892287975	0.00026331779866257596	0.003431157057746006	0.004054428384657858	0.39739994568151127	37	-0.08940619881537731	0	0
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort	1	43	-0.0692652973975767	0.21835969460421614	0.7527782727125178	-0.17203998560361264	0.056979360041703564	0.004509218615741673	-0.3169699864621395	0.0006420471825651005	-0.3288863872292489	0.00014304532816788998	0.011916400767109044	0.037773346679335344	0.7524039595327607	38	-0.037594729078654895	0	0
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort+prolif	1	43	-0.0872336172131439	0.17597937100302483	0.6229583321302267	-0.20928026457991966	0.07189838939104985	0.006073016011191899	-0.3150306051167894	0.0006953866153308086	-0.3332868796074173	0.00013494452891309487	0.018256274490630192	0.03735924741101287	0.6250766528817107	37	-0.05795079650709541	0	0
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort+nmal	1	43	-0.2019846784898525	0.24464790478530463	0.4141766258380698	-0.1734279055809298	0.05878038701000836	0.00547721217828183	-0.29916271939659894	0.0038649994821283997	-0.3341924991465367	0.0006279893374127049	0.0350297797499326	0.044058628415113016	0.42657164830749106	37	-0.11709273074060322	0	0
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort+krt	1	43	0.0025240416337303437	0.1870133809068249	0.9893022242151215	-0.05524532401943105	0.05871369242930272	0.3528449946296412	-0.34964785547168065	7.712823984839702e-06	-0.3495084139737883	8.499941984615921e-06	-0.00013944149789396696	0.010332677623506637	0.989232719205241	37	0.00039880552879656054	1	1
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort+prolif+krt	1	43	-0.02646235862905788	0.15087372762612844	0.8617263529050097	-0.0674455006079171	0.07476107879628806	0.3729752829760887	-0.3486554905282868	1.053010123202499e-05	-0.350440257553295	1.0877460231902843e-05	0.0017847670250030435	0.010366284662747109	0.8633035944318677	36	-0.005118998763790422	0	0
drop_GSE131907	pct	NHEJ-pc1	IFN	cohort+lib	1	43	-0.25302827615714457	0.24724004563242338	0.3125846326426533	-0.1846433080373724	0.05879007254803208	0.0033078871212251144	-0.3242906820502289	0.002359746847746621	-0.37101065998687005	0.0002270126407038043	0.04671997793664897	0.04801370520787375	0.3305259467102454	37	-0.14406820954976618	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort	1	43	-0.0692652973975767	0.21835969460421614	0.7527782727125178	-0.19002937180569995	0.07069624990407805	0.010610655298169229	-0.309099152297691	0.0049761821121996445	-0.3222615932500882	0.0018950603438242398	0.013162440952396484	0.04178269211528159	0.7527454276914731	38	-0.042583232126498484	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort+prolif	1	43	-0.0872336172131439	0.17597937100302483	0.6229583321302267	-0.2343429517468214	0.08927736747301754	0.012525834862504113	-0.30705531790227025	0.005414063065303267	-0.3274979012515491	0.0017661800583345087	0.02044258334928047	0.041968454761226966	0.6261917039133205	37	-0.06657622310188077	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort+nmal	1	43	-0.2019846784898525	0.24464790478530463	0.4141766258380698	-0.195902087378359	0.0727654520835693	0.010597204545506741	-0.30514416183250054	0.013977805286791234	-0.344713381967112	0.0035591221735266024	0.03956922013460883	0.05013000499377589	0.4299179529510372	37	-0.12967385611109655	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort+krt	1	43	0.0025240416337303437	0.1870133809068249	0.9893022242151215	-0.022761487058915897	0.0682708611982305	0.7407146162021575	-0.35185295221360796	5.8043827503344317e-05	-0.35179550127262793	7.157346527986565e-05	-5.7450940982318155e-05	0.004260189093115464	0.9892404237312591	37	0.00016328111110302696	1	1
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort+prolif+krt	1	43	-0.02646235862905788	0.15087372762612844	0.8617263529050097	-0.029303623244359756	0.086999255721348	0.7382037452127846	-0.3515197434788062	7.453708805687532e-05	-0.35229518646623426	8.95081466603126e-05	0.0007754429874230445	0.004984645408771191	0.8763748673469268	36	-0.0022059727847684816	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNa	cohort+lib	1	43	-0.25302827615714457	0.24724004563242338	0.3125846326426533	-0.21523734820283602	0.0716413340516031	0.00475465861348346	-0.35205345397623733	0.005710754477652466	-0.40651458915662775	0.0007540698337754552	0.054461135180398676	0.056218019163957904	0.33267056824348695	37	-0.15469564228185262	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNg	cohort	1	43	-0.0692652973975767	0.21835969460421614	0.7527782727125178	-0.1734621657555089	0.05686217933386016	0.00414967801297135	-0.3215074378875047	0.0005494524976544767	-0.3335223463857877	0.0001163233244426609	0.012014908498283069	0.03808136727160583	0.7523773240355333	38	-0.03737054600424852	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNg	cohort+prolif	1	43	-0.0872336172131439	0.17597937100302483	0.6229583321302267	-0.21417448929967597	0.07160874060471993	0.004926265379309476	-0.3196498970103223	0.0006018804460078045	-0.3383331124267097	0.00010549854577579703	0.01868321541638852	0.03820443997362108	0.6248186393295372	37	-0.05844899557651098	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNg	cohort+nmal	1	43	-0.2019846784898525	0.24464790478530463	0.4141766258380698	-0.17474706796570572	0.05866124491838137	0.005083713083818559	-0.30313838407373267	0.003457635544306011	-0.3384346144138316	0.0005356306906126846	0.03529623034009747	0.0443630718362752	0.42625184885410916	37	-0.11643603118077032	0	0
drop_GSE131907	pct	NHEJ-pc1	IFNg	cohort+krt	1	43	0.0025240416337303437	0.1870133809068249	0.9893022242151215	-0.05692780761683691	0.05859664681406883	0.33759812243311427	-0.35424210041381	6.1062822359379165e-06	-0.3540984122572701	6.666798731117468e-06	-0.00014368815654188774	0.010647289053906587	0.9892326505616099	37	0.0004056213430702832	1	1
