ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
CCL5	CCR1	T_recruit	146	473	0.063028983771801	0.0314357616007328	0.22602739726027396	0.02536997885835095	0.0472323726862669	False	145	473	0.18770766258239746	0.0314357616007328	0.06206896551724138	0.02536997885835095	0.10957171209156513	False	-0.06233933940529823	GSE205335	P1015	P1015	146	145	473	0.0
CXCL16	CXCR6	T_recruit	146	473	0.29507091641426086	0.07628973573446274	0.5068493150684932	0.05496828752642706	0.1856803260743618	False	145	473	0.1551791876554489	0.07628973573446274	0.0896551724137931	0.05496828752642706	0.11573446169495583	False	0.06994586437940598	GSE205335	P1015	P1015	146	145	473	0.0
CCL19	CCR7	T_recruit	146	473	0.0	0.2032741755247116	0.0	0.13742071881606766	0.1016370877623558	False	145	473	0.0	0.2032741755247116	0.0	0.13742071881606766	0.1016370877623558	False	0.0	GSE205335	P1015	P1015	146	145	473	0.0
CCL21	CCR7	T_recruit	146	473	0.0	0.2032741755247116	0.0	0.13742071881606766	0.1016370877623558	False	145	473	0.0	0.2032741755247116	0.0	0.13742071881606766	0.1016370877623558	False	0.0	GSE205335	P1015	P1015	146	145	473	0.0
CXCL13	CXCR5	T_recruit	146	473	0.0018418282270431519	0.007120051886886358	0.0136986301369863	0.006342494714587738	0.004480940056964755	False	145	473	0.03351644426584244	0.007120051886886358	0.013793103448275862	0.006342494714587738	0.020318248076364398	False	-0.015837308019399643	GSE205335	P1015	P1015	146	145	473	0.0
CX3CL1	CX3CR1	T_recruit	146	473	0.10135200619697571	0.41838541626930237	0.2671232876712329	0.2558139534883721	0.25986871123313904	True	145	473	0.019147219136357307	0.41838541626930237	0.006896551724137931	0.2558139534883721	0.21876631770282984	False	0.0411023935303092	GSE205335	P1015	P1015	146	145	473	0.0
CXCL12	CXCR4	T_recruit	146	473	0.0	1.2581392526626587	0.0	0.6553911205073996	0.6290696263313293	False	145	473	0.0	1.2581392526626587	0.0	0.6553911205073996	0.6290696263313293	False	0.0	GSE205335	P1015	P1015	146	145	473	0.0
IFNG	IFNGR1	IFN	146	473	0.0	0.09863979369401932	0.0	0.07610993657505286	0.04931989684700966	False	145	473	0.020987357944250107	0.09863979369401932	0.013793103448275862	0.07610993657505286	0.05981357581913471	False	-0.010493678972125053	GSE205335	P1015	P1015	146	145	473	0.0
IFNG	IFNGR2	IFN	146	473	0.0	0.05831325426697731	0.0	0.042283298097251586	0.029156627133488655	False	145	473	0.020987357944250107	0.05831325426697731	0.013793103448275862	0.042283298097251586	0.03965030610561371	False	-0.010493678972125053	GSE205335	P1015	P1015	146	145	473	0.0
IFNG	IFNGR1+IFNGR2	IFN	146	473	0.0	0.05831325426697731	0.0	0.042283298097251586	0.029156627133488655	False	145	473	0.020987357944250107	0.05831325426697731	0.013793103448275862	0.042283298097251586	0.03965030610561371	False	-0.010493678972125053	GSE205335	P1015	P1015	146	145	473	0.0
IFNB1	IFNAR1	IFN	146	473	0.0	0.0998278334736824	0.0	0.080338266384778	0.0499139167368412	False	145	473	0.0	0.0998278334736824	0.0	0.080338266384778	0.0499139167368412	False	0.0	GSE205335	P1015	P1015	146	145	473	0.0
IFNB1	IFNAR2	IFN	146	473	0.0	0.16386407613754272	0.0	0.12684989429175475	0.08193203806877136	False	145	473	0.0	0.16386407613754272	0.0	0.12684989429175475	0.08193203806877136	False	0.0	GSE205335	P1015	P1015	146	145	473	0.0
HLA-A	CD8A	MHC_I	146	473	2.6551451683044434	0.44910210371017456	0.8835616438356164	0.23890063424947147	1.552123636007309	True	145	473	1.4606802463531494	0.44910210371017456	0.5448275862068965	0.23890063424947147	0.954891175031662	True	0.597232460975647	GSE205335	P1015	P1015	146	145	473	0.0
HLA-B	CD8A	MHC_I	146	473	2.6920580863952637	0.44910210371017456	0.863013698630137	0.23890063424947147	1.5705800950527191	True	145	473	1.7082810401916504	0.44910210371017456	0.6	0.23890063424947147	1.0786915719509125	True	0.49188852310180664	GSE205335	P1015	P1015	146	145	473	0.0
HLA-C	CD8A	MHC_I	146	473	1.9883694648742676	0.44910210371017456	0.8356164383561644	0.23890063424947147	1.218735784292221	True	145	473	0.9630830883979797	0.44910210371017456	0.3793103448275862	0.23890063424947147	0.7060925960540771	True	0.5126431882381439	GSE205335	P1015	P1015	146	145	473	0.0
HLA-A	CD8B	MHC_I	146	473	2.6551451683044434	0.3463326096534729	0.8835616438356164	0.18604651162790697	1.5007388889789581	True	145	473	1.4606802463531494	0.3463326096534729	0.5448275862068965	0.18604651162790697	0.9035064280033112	True	0.597232460975647	GSE205335	P1015	P1015	146	145	473	0.0
HLA-B	CD8B	MHC_I	146	473	2.6920580863952637	0.3463326096534729	0.863013698630137	0.18604651162790697	1.5191953480243683	True	145	473	1.7082810401916504	0.3463326096534729	0.6	0.18604651162790697	1.0273068249225616	True	0.49188852310180664	GSE205335	P1015	P1015	146	145	473	0.0
HLA-C	CD8B	MHC_I	146	473	1.9883694648742676	0.3463326096534729	0.8356164383561644	0.18604651162790697	1.1673510372638702	True	145	473	0.9630830883979797	0.3463326096534729	0.3793103448275862	0.18604651162790697	0.6547078490257263	True	0.5126431882381439	GSE205335	P1015	P1015	146	145	473	0.0
HLA-E	KLRC1	MHC_I	146	473	0.8716446161270142	0.18258515000343323	0.6712328767123288	0.09936575052854123	0.5271148830652237	False	145	473	0.4283834397792816	0.18258515000343323	0.22758620689655173	0.09936575052854123	0.3054842948913574	False	0.22163058817386627	GSE205335	P1015	P1015	146	145	473	0.0
HLA-E	KLRD1	MHC_I	146	473	0.8716446161270142	0.9898096323013306	0.6712328767123288	0.4418604651162791	0.9307271242141724	True	145	473	0.4283834397792816	0.9898096323013306	0.22758620689655173	0.4418604651162791	0.7090965360403061	True	0.22163058817386627	GSE205335	P1015	P1015	146	145	473	0.0
HLA-E	KLRC1+KLRD1	MHC_I	146	473	0.8716446161270142	0.18258515000343323	0.6712328767123288	0.09936575052854123	0.5271148830652237	False	145	473	0.4283834397792816	0.18258515000343323	0.22758620689655173	0.09936575052854123	0.3054842948913574	False	0.22163058817386627	GSE205335	P1015	P1015	146	145	473	0.0
HLA-G	LILRB2	MHC_I	146	473	0.00515971053391695	0.0065043470822274685	0.0273972602739726	0.004228329809725159	0.005832028808072209	False	145	473	0.0	0.0065043470822274685	0.0	0.004228329809725159	0.0032521735411137342	False	0.002579855266958475	GSE205335	P1015	P1015	146	145	473	0.0
HLA-A	KIR3DL1	MHC_I	146	473	2.6551451683044434	0.016276920214295387	0.8835616438356164	0.010570824524312896	1.3357110442593694	False	145	473	1.4606802463531494	0.016276920214295387	0.5448275862068965	0.010570824524312896	0.7384785832837224	False	0.597232460975647	GSE205335	P1015	P1015	146	145	473	0.0
HLA-C	KIR2DL1	MHC_I	146	473	1.9883694648742676	0.03400501236319542	0.8356164383561644	0.023255813953488372	1.0111872386187315	False	145	473	0.9630830883979797	0.03400501236319542	0.3793103448275862	0.023255813953488372	0.4985440503805876	False	0.5126431882381439	GSE205335	P1015	P1015	146	145	473	0.0
HLA-C	KIR2DL3	MHC_I	146	473	1.9883694648742676	0.12546423077583313	0.8356164383561644	0.08668076109936575	1.0569168478250504	False	145	473	0.9630830883979797	0.12546423077583313	0.3793103448275862	0.08668076109936575	0.5442736595869064	False	0.5126431882381439	GSE205335	P1015	P1015	146	145	473	0.0
CXCL9	CXCR3	T_recruit	2668	763	0.00021810717589687556	0.5609001517295837	0.0003748125937031484	0.36041939711664484	0.2805591294527403	False	2668	763	0.0012193231377750635	0.5609001517295837	0.0011244377811094452	0.36041939711664484	0.2810597374336794	False	-0.000500607980939094	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL10	CXCR3	T_recruit	2668	763	0.0002695311850402504	0.5609001517295837	0.0003748125937031484	0.36041939711664484	0.280584841457312	False	2668	763	0.0006691356538794935	0.5609001517295837	0.0007496251874062968	0.36041939711664484	0.2807846436917316	False	-0.00019980223441962153	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL11	CXCR3	T_recruit	2668	763	0.0	0.5609001517295837	0.0	0.36041939711664484	0.28045007586479187	False	2668	763	0.0	0.5609001517295837	0.0	0.36041939711664484	0.28045007586479187	False	0.0	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL5	CCR5	T_recruit	2668	763	0.018176715821027756	0.12175928056240082	0.014992503748125937	0.09305373525557012	0.06996799819171429	False	2668	763	0.0157935693860054	0.12175928056240082	0.011619190404797601	0.09305373525557012	0.06877642497420311	False	0.001191573217511177	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL3	CCR5	T_recruit	2668	763	0.006904956419020891	0.12175928056240082	0.009745127436281859	0.09305373525557012	0.06433211849071085	False	2668	763	0.007547949906438589	0.12175928056240082	0.005997001499250375	0.09305373525557012	0.0646536152344197	False	-0.00032149674370884895	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL4	CCR5	T_recruit	2668	763	0.01387216616421938	0.12175928056240082	0.016116941529235384	0.09305373525557012	0.0678157233633101	False	2668	763	0.016116192564368248	0.12175928056240082	0.010869565217391304	0.09305373525557012	0.06893773656338453	False	-0.0011220132000744343	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL5	CCR1	T_recruit	2668	763	0.018176715821027756	0.030420903116464615	0.014992503748125937	0.02621231979030144	0.024298809468746185	False	2668	763	0.0157935693860054	0.030420903116464615	0.011619190404797601	0.02621231979030144	0.023107236251235008	False	0.001191573217511177	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL16	CXCR6	T_recruit	2668	763	0.03687072917819023	0.24714849889278412	0.07833583208395802	0.14154652686762778	0.14200961403548717	False	2668	763	0.03980547934770584	0.24714849889278412	0.07646176911544228	0.14154652686762778	0.14347698912024498	False	-0.0014673750847578049	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL19	CCR7	T_recruit	2668	763	0.000148321152664721	0.2529487609863281	0.0003748125937031484	0.16251638269986893	0.12654854106949642	False	2668	763	0.0	0.2529487609863281	0.0	0.16251638269986893	0.12647438049316406	False	7.41605763323605e-05	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CCL21	CCR7	T_recruit	2668	763	0.0	0.2529487609863281	0.0	0.16251638269986893	0.12647438049316406	False	2668	763	0.0	0.2529487609863281	0.0	0.16251638269986893	0.12647438049316406	False	0.0	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL13	CXCR5	T_recruit	2668	763	0.005115877371281385	0.024994606152176857	0.003373313343328336	0.020969855832241154	0.015055241761729121	False	2668	763	0.0040101585909724236	0.024994606152176857	0.002623688155922039	0.020969855832241154	0.01450238237157464	False	0.0005528593901544809	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CX3CL1	CX3CR1	T_recruit	2668	763	0.001994658960029483	0.19413205981254578	0.005247376311844078	0.11009174311926606	0.09806335938628763	False	2668	763	0.005608845502138138	0.19413205981254578	0.009370314842578711	0.11009174311926606	0.09987045265734196	False	-0.0018070932710543275	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL12	CXCR4	T_recruit	2668	763	0.014498515985906124	2.0383870601654053	0.02586206896551724	0.7221494102228048	1.0264427880756557	False	2668	763	0.0332295298576355	2.0383870601654053	0.04835082458770615	0.7221494102228048	1.0358082950115204	False	-0.009365506935864687	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
IFNG	IFNGR1	IFN	2668	763	0.0023817550390958786	0.21697154641151428	0.004122938530734633	0.1651376146788991	0.10967665072530508	False	2668	763	0.004007940646260977	0.21697154641151428	0.003373313343328336	0.1651376146788991	0.11048974352888763	False	-0.0008130928035825491	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
IFNG	IFNGR2	IFN	2668	763	0.0023817550390958786	0.05824364721775055	0.004122938530734633	0.0327653997378768	0.030312701128423214	False	2668	763	0.004007940646260977	0.05824364721775055	0.003373313343328336	0.0327653997378768	0.031125793932005763	False	-0.0008130928035825491	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
IFNG	IFNGR1+IFNGR2	IFN	2668	763	0.0023817550390958786	0.05824364721775055	0.004122938530734633	0.0327653997378768	0.030312701128423214	False	2668	763	0.004007940646260977	0.05824364721775055	0.003373313343328336	0.0327653997378768	0.031125793932005763	False	-0.0008130928035825491	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
IFNB1	IFNAR1	IFN	2668	763	0.0	0.21731294691562653	0.0	0.16382699868938402	0.10865647345781326	False	2668	763	0.0	0.21731294691562653	0.0	0.16382699868938402	0.10865647345781326	False	0.0	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
IFNB1	IFNAR2	IFN	2668	763	0.0	0.23610101640224457	0.0	0.1782437745740498	0.11805050820112228	False	2668	763	0.0	0.23610101640224457	0.0	0.1782437745740498	0.11805050820112228	False	0.0	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-A	CD8A	MHC_I	2668	763	2.4924068450927734	0.8617717027664185	0.9640179910044977	0.34600262123197906	1.677089273929596	True	2668	763	2.222543954849243	0.8617717027664185	0.896551724137931	0.34600262123197906	1.5421578288078308	True	0.13493144512176514	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-B	CD8A	MHC_I	2668	763	1.589355707168579	0.8617717027664185	0.9175412293853074	0.34600262123197906	1.2255637049674988	True	2668	763	1.4088795185089111	0.8617717027664185	0.8234632683658171	0.34600262123197906	1.1353256106376648	True	0.09023809432983398	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-C	CD8A	MHC_I	2668	763	2.2233126163482666	0.8617717027664185	0.9613943028485757	0.34600262123197906	1.5425421595573425	True	2668	763	2.0275895595550537	0.8617717027664185	0.8853073463268366	0.34600262123197906	1.444680631160736	True	0.09786152839660645	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-A	CD8B	MHC_I	2668	763	2.4924068450927734	0.5050895810127258	0.9640179910044977	0.2634338138925295	1.4987482130527496	True	2668	763	2.222543954849243	0.5050895810127258	0.896551724137931	0.2634338138925295	1.3638167679309845	True	0.13493144512176514	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-B	CD8B	MHC_I	2668	763	1.589355707168579	0.5050895810127258	0.9175412293853074	0.2634338138925295	1.0472226440906525	True	2668	763	1.4088795185089111	0.5050895810127258	0.8234632683658171	0.2634338138925295	0.9569845497608185	True	0.09023809432983398	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-C	CD8B	MHC_I	2668	763	2.2233126163482666	0.5050895810127258	0.9613943028485757	0.2634338138925295	1.3642010986804962	True	2668	763	2.0275895595550537	0.5050895810127258	0.8853073463268366	0.2634338138925295	1.2663395702838898	True	0.09786152839660645	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-E	KLRC1	MHC_I	2668	763	0.43513765931129456	0.08681899309158325	0.4782608695652174	0.05504587155963303	0.2609783262014389	False	2668	763	0.3391064405441284	0.08681899309158325	0.3646926536731634	0.05504587155963303	0.21296271681785583	False	0.04801560938358307	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-E	KLRD1	MHC_I	2668	763	0.43513765931129456	0.5646082162857056	0.4782608695652174	0.3106159895150721	0.49987293779850006	True	2668	763	0.3391064405441284	0.5646082162857056	0.3646926536731634	0.3106159895150721	0.451857328414917	True	0.04801560938358307	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-E	KLRC1+KLRD1	MHC_I	2668	763	0.43513765931129456	0.08681899309158325	0.4782608695652174	0.05504587155963303	0.2609783262014389	False	2668	763	0.3391064405441284	0.08681899309158325	0.3646926536731634	0.05504587155963303	0.21296271681785583	False	0.04801560938358307	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-G	LILRB2	MHC_I	2668	763	0.03141924366354942	0.0	0.06409295352323838	0.0	0.01570962183177471	False	2668	763	0.03156333789229393	0.0	0.0603448275862069	0.0	0.015781668946146965	False	-7.204711437225342e-05	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-A	KIR3DL1	MHC_I	2668	763	2.4924068450927734	0.013241712935268879	0.9640179910044977	0.009174311926605505	1.2528242790140212	False	2668	763	2.222543954849243	0.013241712935268879	0.896551724137931	0.009174311926605505	1.117892833892256	False	0.13493144512176514	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-C	KIR2DL1	MHC_I	2668	763	2.2233126163482666	0.01153705082833767	0.9613943028485757	0.007863695937090432	1.1174248335883021	False	2668	763	2.0275895595550537	0.01153705082833767	0.8853073463268366	0.007863695937090432	1.0195633051916957	False	0.09786152839660645	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
HLA-C	KIR2DL3	MHC_I	2668	763	2.2233126163482666	0.06773561239242554	0.9613943028485757	0.045871559633027525	1.145524114370346	False	2668	763	2.0275895595550537	0.06773561239242554	0.8853073463268366	0.045871559633027525	1.0476625859737396	False	0.09786152839660645	GSE205335	P1016	P1016	2668	2668	763	1.5150175094604492
CXCL9	CXCR3	T_recruit	1093	2370	0.010105378925800323	0.5729408264160156	0.010978956999085087	0.36455696202531646	0.291523102670908	False	1093	2370	0.024030879139900208	0.5729408264160156	0.013723696248856358	0.36455696202531646	0.2984858527779579	False	-0.006962750107049942	GSE205335	P1017	P1017	1093	1093	2370	1.5105719566345215
CXCL10	CXCR3	T_recruit	1093	2370	0.09502466022968292	0.5729408264160156	0.09515096065873742	0.36455696202531646	0.3339827433228493	False	1093	2370	0.04505375772714615	0.5729408264160156	0.026532479414455627	0.36455696202531646	0.3089972920715809	False	0.024985451251268387	GSE205335	P1017	P1017	1093	1093	2370	1.5105719566345215
CXCL11	CXCR3	T_recruit	1093	2370	0.012868167832493782	0.5729408264160156	0.03110704483074108	0.36455696202531646	0.2929044971242547	False	1093	2370	0.0051979790441691875	0.5729408264160156	0.0054894784995425435	0.36455696202531646	0.2890694027300924	False	0.0038350943941622972	GSE205335	P1017	P1017	1093	1093	2370	1.5105719566345215
CCL5	CCR5	T_recruit	1093	2370	0.24710029363632202	0.1250109076499939	0.19030192131747484	0.0949367088607595	0.18605560064315796	False	1093	2370	0.31858178973197937	0.1250109076499939	0.12168344007319305	0.0949367088607595	0.22179634869098663	False	-0.035740748047828674	GSE205335	P1017	P1017	1093	1093	2370	1.5105719566345215
CCL3	CCR5	T_recruit	1093	2370	0.02907155454158783	0.1250109076499939	0.025617566331198535	0.0949367088607595	0.07704123109579086	False	1093	2370	0.04219291731715202	0.1250109076499939	0.0292772186642269	0.0949367088607595	0.08360191248357296	False	-0.006560681387782097	GSE205335	P1017	P1017	1093	1093	2370	1.5105719566345215
