layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-B	2	4	110	32.0	78.0	-0.07454398348448801	0.45508214257689916	0.7724589287115504	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.0735750798406971	0.5383271130571841	0.730836443471408	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-C	2	4	110	32.0	78.0	-0.21923523553932162	0.3483344602392089	0.8258327698803956	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.067830036578022	0.3940648951523573	0.8029675524238213	False	0.8029675524238213	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-B	2	4	110	32.0	78.0	-0.0919976949702429	0.4833650307032613	0.7583174846483693	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.1262381659953691	0.5736426762624167	0.7131786618687916	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-C	2	4	110	32.0	78.0	-0.14671836582511674	0.2703071703958919	0.864846414802054	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.06182755443800392	0.24009517148681336	0.8799524142565933	False	0.8799524142565933	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.11582582229824659	0.3219421979711794	0.8390289010144103	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.11854577499017604	0.30612786528162617	0.8469360673591869	False	0.8469360673591869	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-B	2	4	110	32.0	78.0	-0.1652883381938155	0.533990585805161	0.7330047070974195	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.08653696714714817	0.8050661087781197	0.5974669456109402	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-C	2	4	110	32.0	78.0	-0.2478958901279113	0.40883589570518275	0.7955820521474086	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.12709456968263327	0.4014096111201044	0.7992951944399478	False	0.7992951944399478	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.18633175497455773	0.41634335402633527	0.7918283229868324	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.25711922729010306	0.5041371045847987	0.7479314477076007	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-A+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.23771679051264472	0.36550848333211094	0.8172457583339445	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.044691489148583174	0.4316000492523955	0.7841999753738023	False	0.7841999753738023	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-B	2	4	110	32.0	78.0	-0.27907679102407323	0.34496220921713694	0.8275188953914315	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.036398807891543504	0.4277557982165139	0.7861221008917431	False	0.7861221008917431	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-C	2	4	110	32.0	78.0	-0.3258332486441933	0.2848672540035535	0.8575663729982232	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.08473729319895208	0.2848672540035535	0.8575663729982232	False	0.8575663729982232	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.2260250762806056	0.21234527493466038	0.8938273625326698	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.22749856714558583	0.16796661401279223	0.9160166929936039	False	0.9160166929936039	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-A+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.4162887918383377	0.19367218251258556	0.9031639087437072	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.15091736569822514	0.13779125450981344	0.9311043727450933	False	0.9311043727450933	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-A+HLA-B+HLA-C	2	4	110	32.0	78.0	-0.405872822478307	0.25079355485468424	0.8746032225726579	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.06982725424389677	0.31873741262531463	0.8406312936873427	False	0.8406312936873427	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B	2	5	110	32.0	78.0	-0.22778543014432526	0.4630665176549238	0.7684667411725381	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.05565194700566143	0.6379566202791336	0.6810216898604332	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-C	2	5	110	32.0	78.0	-0.09429207734176828	0.3316822899723473	0.8341588550138264	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.10410470561297694	0.34496220921713694	0.8275188953914315	False	0.8275188953914315	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-B+HLA-C	2	5	110	32.0	78.0	-0.212496243623487	0.3092488168104979	0.8453755915947511	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.11095217429731129	0.33828040589290786	0.8308597970535461	False	0.8308597970535461	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-B+HLA-C	2	5	110	32.0	78.0	-0.11913771030154034	0.33497088126974806	0.832514559365126	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.11466696368833931	0.2999488026271142	0.8500255986864429	False	0.8500255986864429	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-B+HLA-C	2	5	110	32.0	78.0	-0.25609386104608917	0.3551415775124811	0.8224292112437595	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.2196898392305613	0.412579504100399	0.7937102479498005	False	0.7937102479498005	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-B+HLA-C	2	5	110	32.0	78.0	-0.314710840477869	0.24540347178515143	0.8772982641074243	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.016497975016367912	0.23228532409585423	0.8838573379520729	False	0.8838573379520729	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B+HLA-C	2	6	110	32.0	78.0	-0.20764927544280853	0.3316822899723473	0.8341588550138264	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.18866357489743235	0.3123907230435665	0.8438046384782167	False	0.8438046384782167	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1	2	1	110	32.0	78.0	-0.2714944909838634	0.8874778263326726	0.4437389131663363	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.12544750632332868	0.5514418047277829	0.27572090236389146	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1	2	1	110	32.0	78.0	-0.40078686525528207	0.23747158600821994	0.88126420699589	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.2558898902564211	0.19593808418245162	0.9020309579087742	False	0.9020309579087742	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3	2	1	110	32.0	78.0	0.22657486501853252	0.9292038553628741	0.535398072318563	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.22102859767548852	0.690509147225457	0.6547454263872715	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-A	2	1	110	32.0	78.0	-0.4343945830551833	0.31873741262531463	0.8406312936873427	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.22805370639041483	0.32841464112647234	0.8357926794367638	False	0.8357926794367638	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-B	2	1	110	32.0	78.0	0.18699912556633358	0.5253707848994358	0.7373146075502821	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.005212534875003269	0.7445978365370776	0.6277010817314612	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-C	2	1	110	32.0	78.0	-0.561902053739434	0.11497885086160542	0.9425105745691973	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.277347829660877	0.14131704266095935	0.9293414786695203	False	0.9293414786695203	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+TBK1	2	2	110	32.0	78.0	-0.24634090520998309	0.5041371045847987	0.7479314477076007	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.09397604170627702	0.5962584131850837	0.7018707934074582	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+IRF3	2	2	110	32.0	78.0	-0.30658051746694903	0.8152694842716457	0.5923652578641772	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.15343399701413835	0.9501474194506349	0.47507370972531743	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-A	2	2	110	32.0	78.0	-0.20101300946414372	0.49161767368152653	0.7541911631592367	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.1255760378589534	0.8978847240763932	0.5510576379618034	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-B	2	2	110	32.0	78.0	-0.12280847659107308	0.7948958240917039	0.602552087954148	-0.04866840014793122	0.45111921083371964	0.7744403945831402	0.10230270082569196	0.7545782998971169	0.37728914994855844	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-C	2	2	110	32.0	78.0	-0.38913247595656286	0.39772703364819506	0.8011364831759025	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.06432431982535106	0.4957721841019569	0.7521139079490216	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+IRF3	2	2	110	32.0	78.0	-0.0011609956168188995	0.412579504100399	0.7937102479498005	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.008641300131767796	0.49994536030138015	0.7500273198493099	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-A	2	2	110	32.0	78.0	-0.17366420657696502	0.28191359548931993	0.85904320225534	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.1693584097146463	0.2051960135415749	0.8974019932292125	False	0.8974019932292125	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-B	2	2	110	32.0	78.0	-0.181373531428121	0.3155535876808002	0.8422232061595999	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.12244639538647198	0.25626573256431895	0.8718671337178405	False	0.8718671337178405	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-C	2	2	110	32.0	78.0	-0.3957111166912013	0.13263022508934763	0.9336848874553262	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.27964675444289383	0.08766820672993014	0.9561658966350349	False	0.9561658966350349	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-A	2	2	110	32.0	78.0	-0.14307073849687454	0.591702884023056	0.704148557988472	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.13340212483908848	0.5647116219817914	0.7176441890091043	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-B	2	2	110	32.0	78.0	-0.1545756761306138	0.47112838390449774	0.7644358080477511	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.06256896094302991	0.6008298535922196	0.6995850732038902	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-C	2	2	110	32.0	78.0	-0.4176561720267793	0.29083717450595126	0.8545814127470244	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.21978436249109057	0.3483344602392089	0.8258327698803956	False	0.8258327698803956	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-A+HLA-B	2	2	110	32.0	78.0	-0.0908387877426676	0.40883589570518275	0.7955820521474086	-0.04866840014793122	0.45111921083371964	0.7744403945831402	0.06410297418401364	0.5296717717733654	0.7351641141133173	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-A+HLA-C	2	2	110	32.0	78.0	-0.43639264396394717	0.1762339412767313	0.9118830293616343	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.2858026710329836	0.11804287789279133	0.9409785610536043	False	0.9409785610536043	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-B+HLA-C	2	2	110	32.0	78.0	-0.1266505910696633	0.19593808418245162	0.9020309579087742	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.2427413981676514	0.16796661401279223	0.9160166929936039	False	0.9160166929936039	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+TBK1+IRF3	2	3	110	32.0	78.0	-0.18783120281361831	0.5041371045847987	0.7479314477076007	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.0796386921689081	0.4957721841019569	0.7521139079490216	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+TBK1+HLA-A	2	3	110	32.0	78.0	-0.22360871495968468	0.3868021102404189	0.8065989448797906	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.02509316476217544	0.6008298535922196	0.6995850732038902	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+TBK1+HLA-B	2	3	110	32.0	78.0	-0.13652863044762087	0.5125758963941447	0.7437120518029277	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.05138700378971766	0.5962584131850837	0.7018707934074582	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+TBK1+HLA-C	2	3	110	32.0	78.0	-0.32010573924095853	0.3219421979711794	0.8390289010144103	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.03348369709784452	0.2999488026271142	0.8500255986864429	False	0.8500255986864429	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+IRF3+HLA-A	2	3	110	32.0	78.0	-0.2524305040857868	0.5514418047277829	0.7242790976361085	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.10329870794577614	0.7595840608999227	0.6202079695500387	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+IRF3+HLA-B	2	3	110	32.0	78.0	-0.22513023459955986	0.591702884023056	0.704148557988472	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.09107372846182463	0.8152694842716457	0.5923652578641772	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+IRF3+HLA-C	2	3	110	32.0	78.0	-0.21253378498772518	0.5296717717733654	0.7351641141133173	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.13200077609826222	0.6054170621309338	0.6972914689345331	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.2720897098000934	0.5426812375869747	0.7286593812065126	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.011803052708226396	0.8770902924877408	0.5614548537561296	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.2241713114550764	0.36550848333211094	0.8172457583339445	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.03223868796954374	0.39772703364819506	0.8011364831759025	False	0.8011364831759025	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	STING1+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.2766752634810174	0.3940648951523573	0.8029675524238213	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.051385751835647336	0.5781331669627956	0.7109334165186022	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+IRF3+HLA-A	2	3	110	32.0	78.0	-0.08967779245367333	0.4277557982165139	0.7861221008917431	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.015545905027386155	0.4874819246848494	0.7562590376575753	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+IRF3+HLA-B	2	3	110	32.0	78.0	-0.30173291946288217	0.303027862972556	0.848486068513722	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.10327071842726343	0.3620320480230963	0.8189839759884519	False	0.8189839759884519	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+IRF3+HLA-C	2	3	110	32.0	78.0	-0.00638830345510609	0.2878417744727231	0.8560791127636385	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.11197727184779113	0.21967275322421065	0.8901636233878947	False	0.8901636233878947	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.27347963534846625	0.3092488168104979	0.8453755915947511	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.03995992715660279	0.3123907230435665	0.8438046384782167	False	0.8438046384782167	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.3685487075451523	0.15804623695158737	0.9209768815242063	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.20395100598258098	0.07186609070163308	0.9640669546491835	False	0.9640669546491835	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	TBK1+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.27050415882447015	0.19367218251258556	0.9031639087437072	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.36771886960790673	0.11650295159446378	0.9417485242027681	False	0.9417485242027681	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.1361933527885359	0.49994536030138015	0.7500273198493099	-0.04866840014793122	0.45111921083371964	0.7744403945831402	0.04314145920484289	0.5470528414541671	0.7264735792729164	False	0.7744403945831402	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.15616507587509182	0.34496220921713694	0.8275188953914315	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.04314034716266178	0.27898077964361523	0.8605096101781924	False	0.8605096101781924	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	IRF3+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.34599344690994416	0.27898077964361523	0.8605096101781924	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.21686215103663553	0.21476788886430942	0.8926160555678453	False	0.8926160555678453	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC6	HLA-A+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.2346804317358878	0.21234527493466038	0.8938273625326698	-0.04866840014793122	0.45111921083371964	0.7744403945831402	-0.17348828681633235	0.20285225365311055	0.8985738731734447	False	0.8985738731734447	median_low_minus_high	True
